"Index","X (mm)","Y (mm)","Arc Angle (Neg = CW)"
"1411","50.08839726","126.54471666000002",""
"1412","50.36473188000001","126.28750446000002",""
"1413","50.66019456000001","126.04559076000002",""
"1414","50.974776840000004","125.81897556000001",""
"1415","50.1180411","125.77114554",""
"1416","51.07613328","125.16971004000001",""
"1417","51.542744580000004","124.86468756000001",""
"1418","52.00171086000001","124.55488800000002",""
"1419","52.45303212","124.2403029",""
"1420","52.89573828000001","123.92094072000002",""
"1421","53.33080506000001","123.59392506",""
"1422","53.75917434","123.26022036000002",""
"1423","54.17893698","122.9179062",""
"1424","54.59104614000001","122.56698822000001",""
"1425","54.996469080000004","122.20555164000001",""
"1426","55.39328538000001","121.83264048000001",""
"1427","55.784360160000006","121.44921354000002",""
"1428","56.166831120000005","121.05239724000002",""
"1429","56.54261022000001","120.64219722000001",""
"1430","56.911697460000006","120.21861066000001",""
"1431","56.94709410000001","120.17557746000001",""
"1432","57.85068696000001","120.17557746000001",""
"1433","57.85068696000001","120.17360346000002",""
"1434","56.94900888000001","120.17360346000002",""
"1435","57.22438752000001","119.83989594000002",""
"1436","57.53131914000001","119.44977150000003",""
"1437","57.833473680000004","119.04817812",""
"1438","58.13084550000001","118.63319820000001",""
"1439","58.422484260000004","118.20387012000002",""
"1440","58.70933466000001","117.76211712000001",""
"1441","58.99141080000001","117.30505998000001",""
"1442","59.268701400000005","116.83270998",""
"1443","59.5412121","116.34505866",""
"1444","59.807984100000006","115.84115004000002",""
"1445","60.07093500000001","115.32003378",""
"1446","60.328147200000004","114.78266022000001",""
"1447","60.58153548000001","114.22616142",""
"1448","60.83014104000001","113.65245780000001",""
"1449","61.07396952000001","113.05962330000001",""
"1450","61.31301246000001","112.44671322",""
"1451","61.26904866000001","113.36273100000001",""
"1452","61.21072260000001","114.27492768",""
"1453","61.136139240000006","115.18330044000001",""
"1454","61.045304220000006","116.08784646000001",""
"1455","60.936297120000006","116.98761258000002",""
"1456","60.810082380000004","117.88355478000001",""
"1457","60.79093458000001","118.00020690000001",""
"1458","61.01181108","118.00020690000001",""
"1459","61.03377888000001","117.85868802",""
"1460","61.119834000000004","117.26107926000002",""
"1461","61.198244100000004","116.6615529",""
"1462","61.26804474000001","116.06011740000001",""
"1463","61.33019472","115.45676430000002",""
"1464","61.385652840000006","114.85150770000001",""
"1465","61.43348568000001","114.24433068",""
"1466","61.50711024000001","113.02615554",""
"1467","61.55494026000001","111.80129136000001",""
"1468","61.35127704000001","111.76305780000001",""
"1469","61.09884192000001","112.44385938000002",""
"1470","60.84067656000001","113.10075300000001",""
"1471","60.576772500000004","113.73374430000001",""
"1472","60.30808290000001","114.34569840000002",""
"1473","60.034613400000005","114.93661812",""
"1474","59.75445486","115.50554466000001",""
"1475","59.469513600000006","116.05534878000002",""
"1476","59.17978962","116.58602766000001",""
"1477","58.88337378000001","117.09758694000001",""
"1478","58.58121924000001","117.59097696000002",""
"1479","58.27333164000001","118.06810968",""
"1480","57.95970252","118.52803194",""
"1481","57.64034034000001","118.97265288000001",""
"1482","57.31524228000001","119.40198096",""
"1483","56.984402700000004","119.81696088000001",""
"1484","56.68511892","120.17361756000001",""
"1485","56.13722676000001","120.17361756000001",""
"1486","56.38965624000001","119.85712332000001",""
"1487","56.51969772000001","119.67640080000002",""
"1488","56.633484720000006","119.5033374",""
"1489","56.784557760000006","119.25090228",""
"1490","56.95380570000001","118.94779458000001",""
"1491","57.12782508000001","118.61982576000001",""
"1492","57.29038116","118.29376890000002",""
"1493","57.42520254000001","117.99543828000002",""
"1494","57.51794952000001","117.75065664000002",""
"1495","57.543752520000005","117.65695086000001",""
"1496","57.55238172","117.58619424000001",""
"1497","57.54282192000001","117.54223044000001",""
"1498","57.53038572000001","117.53078124000001",""
"1499","57.513155520000005","117.52784844000001",""
"1500","57.46537344000001","117.53929764000002",""
"1501","57.408956520000004","117.57082524000002",""
"1502","57.34489176000001","117.61958586000002",""
"1503","57.274135140000006","117.68460942",""
"1504","57.11540862000001","117.85672248000002",""
"1505","56.93947446000001","118.07377506",""
"1506","56.75397204000001","118.3233366",""
"1507","56.56751646000001","118.59202338000001",""
"1508","56.38489044","118.86835800000001",""
"1509","56.21564250000001","119.13800358000002",""
"1510","55.89628032000001","119.66199060000001",""
"1511","55.73850978000001","119.93736924000001",""
"1512","55.61516298000001","120.17354424000001",""
"1513","54.915238980000005","120.17354424000001",""
"1514","55.00129410000001","120.00430194",""
"1515","55.08926400000001","119.79489720000001",""
"1516","55.115067","119.70119424000002",""
"1517","55.121778600000006","119.62469892000001",""
"1518","55.116054000000005","119.59697832",""
"1519","55.1017002","119.57689992000002",""
"1520","55.080663","119.56545072",""
"1521","55.049132580000006","119.56460472",""
"1522","54.98411466","119.58564192000001",""
"1523","54.92196468","119.63058426",""
"1524","54.862677000000005","119.69273988000002",""
"1525","54.80530692","119.76827358000001",""
"1526","54.693434700000005","119.93943066000001",""
"1527","54.57965052000001","120.10389306",""
"1528","54.530889900000005","120.17369652000001",""
"1529","54.381726","120.17369652000001",""
"1530","54.381726","120.17567052000001",""
"1531","54.529931100000006","120.17567052000001",""
"1532","54.5260113","120.18057732000001",""
"1533","54.477250680000004","120.26472612000002",""
"1534","54.43612662","120.35173440000001",""
"1535","54.40552962000001","120.43683636000002",""
"1536","54.38829942","120.51524364000001",""
"1537","54.386325420000006","120.58217352000001",""
"1538","54.402568620000004","120.63285174",""
"1539","54.41881182000001","120.65008194000002",""
"1540","54.43984902000001","120.66153114000001",""
"1541","54.489571260000005","120.66237714",""
"1542","54.54598818","120.63750474000001",""
"1543","54.60622338000001","120.59163180000002",""
"1544","54.66741738","120.52947618000002",""
"1545","54.78790188000001","120.37744716000002",""
"1546","54.88829952000001","120.21872064000002",""
"1547","54.91029552000001","120.18239622000002",""
"1548","54.914215320000004","120.17568462",""
"1549","55.61413932","120.17568462",""
"1550","55.592143320000005","120.21871782000001",""
"1551","55.50417624000001","120.40612938000001",""
"1552","55.42672494","120.5954529",""
"1553","55.36170138000001","120.78477642000001",""
"1554","55.311025980000004","120.97505592",""
"1555","55.36457214000001","120.94826592000001",""
"1556","55.437240720000005","120.89663172",""
"1557","55.625611080000006","120.73025736000002",""
"1558","55.854135420000006","120.49599150000002",""
"1559","56.100831840000005","120.21870090000002",""
"1560","56.13524712","120.17566770000002",""
