time	V(vgate)	V(vout)	I(D3)
4.270181582416906e-007	1.122884e+000	2.328733e-001	3.397108e-001
4.338540957416906e-007	1.122538e+000	2.610433e-001	3.387127e-001
4.406900332416906e-007	1.122158e+000	2.893300e-001	3.375867e-001
4.475259707416906e-007	1.121739e+000	3.177377e-001	3.363392e-001
4.543619082416906e-007	1.121287e+000	3.462831e-001	3.349768e-001
4.611978457416906e-007	1.120802e+000	3.749745e-001	3.335063e-001
4.680337832416906e-007	1.120286e+000	4.038274e-001	3.319338e-001
4.748697207416906e-007	1.119740e+000	4.328527e-001	3.302652e-001
4.885415957416906e-007	1.118562e+000	4.914811e-001	3.266606e-001
5.022134707416905e-007	1.117275e+000	5.509801e-001	3.227303e-001
5.158853457416904e-007	1.115885e+000	6.114843e-001	3.185056e-001
5.363931582416903e-007	1.113614e+000	7.044623e-001	3.116712e-001
5.569009707416902e-007	1.111121e+000	8.006452e-001	3.042951e-001
5.705728457416901e-007	1.109357e+000	8.660166e-001	2.991071e-001
5.842447207416900e-007	1.107471e+000	9.342256e-001	2.936981e-001
5.979165957416899e-007	1.105461e+000	1.005272e+000	2.880680e-001
6.115884707416898e-007	1.103329e+000	1.079156e+000	2.822170e-001
6.252603457416897e-007	1.101074e+000	1.155878e+000	2.761449e-001
6.389322207416896e-007	1.098696e+000	1.235438e+000	2.698519e-001
6.526040957416895e-007	1.096195e+000	1.317835e+000	2.633378e-001
6.731119082416894e-007	1.092078e+000	1.451274e+000	2.530437e-001
6.936197207416892e-007	1.087501e+000	1.596437e+000	2.420846e-001
7.141275332416891e-007	1.082368e+000	1.755318e+000	2.303637e-001
7.346353457416890e-007	1.076556e+000	1.929894e+000	2.177674e-001
7.551431582416888e-007	1.069906e+000	2.121966e+000	2.041705e-001
7.688150332416887e-007	1.064908e+000	2.260459e+000	1.944866e-001
7.824869082416886e-007	1.059373e+000	2.407660e+000	1.842643e-001
7.961587832416886e-007	1.053206e+000	2.563709e+000	1.734707e-001
8.098306582416885e-007	1.046291e+000	2.728568e+000	1.620786e-001
8.235025332416884e-007	1.038478e+000	2.901975e+000	1.500690e-001
8.303384707416883e-007	1.034176e+000	2.991730e+000	1.438297e-001
8.371744082416883e-007	1.029570e+000	3.083396e+000	1.374344e-001
8.440103457416882e-007	1.024623e+000	3.176850e+000	1.308845e-001
8.508462832416882e-007	1.019294e+000	3.271940e+000	1.241829e-001
8.576822207416881e-007	1.013528e+000	3.368479e+000	1.173338e-001
8.645181582416881e-007	1.007262e+000	3.466237e+000	1.103431e-001
8.713540957416881e-007	1.000417e+000	3.564931e+000	1.032189e-001
8.781900332416880e-007	9.928924e-001	3.664212e+000	9.597130e-002
8.850259707416880e-007	9.845585e-001	3.763639e+000	8.861351e-002
8.918619082416879e-007	9.752471e-001	3.862656e+000	8.116190e-002
8.986978457416879e-007	9.647331e-001	3.960542e+000	7.363692e-002
9.055337832416878e-007	9.527100e-001	4.056348e+000	6.606400e-002
9.123697207416878e-007	9.387524e-001	4.148798e+000	5.847480e-002
9.192056582416877e-007	9.222624e-001	4.236148e+000	5.090884e-002
9.260415957416877e-007	9.023988e-001	4.315991e+000	4.341570e-002
9.328775332416876e-007	8.780097e-001	4.385068e+000	3.605781e-002
9.397134707416876e-007	8.476273e-001	4.439191e+000	2.891361e-002
9.465494082416876e-007	8.096445e-001	4.473587e+000	2.208013e-002
9.533853457416875e-007	7.627583e-001	4.483882e+000	1.567308e-002
9.602212832416875e-007	7.065595e-001	4.467502e+000	9.821966e-003
9.670572207416875e-007	6.419142e-001	4.424723e+000	4.658864e-003
9.738931582416876e-007	5.708802e-001	4.358710e+000	3.027070e-004
9.807290957416876e-007	4.962713e-001	4.274729e+000	-3.156442e-003
9.875650332416877e-007	4.211845e-001	4.179153e+000	-5.668729e-003
9.944009707416878e-007	3.486667e-001	4.078716e+000	-7.229392e-003
1.001236908241688e-006	2.815102e-001	3.979997e+000	-7.877738e-003
1.008072845741688e-006	2.221183e-001	3.889061e+000	-7.691999e-003
1.014908783241688e-006	1.724034e-001	3.811171e+000	-6.781943e-003
1.021744720741688e-006	1.337092e-001	3.750560e+000	-5.280633e-003
1.028580658241688e-006	1.067597e-001	3.710272e+000	-3.336167e-003
1.035416595741688e-006	9.163868e-002	3.692063e+000	-1.103805e-003
1.042252533241688e-006	8.769590e-002	3.696136e+000	1.262319e-003
1.048778684475458e-006	9.355569e-002	3.720528e+000	3.508829e-003
1.055614621975458e-006	1.082097e-001	3.765616e+000	5.716406e-003
1.062450559475458e-006	1.294215e-001	3.827283e+000	7.661998e-003
1.069286496975458e-006	1.550734e-001	3.901978e+000	9.248758e-003
1.076122434475458e-006	1.828321e-001	3.985341e+000	1.040589e-002
1.082958371975458e-006	2.104000e-001	4.072708e+000	1.108923e-002
1.089794309475458e-006	2.356480e-001	4.159382e+000	1.128132e-002
1.096630246975458e-006	2.567297e-001	4.240904e+000	1.099033e-002
1.103466184475458e-006	2.721697e-001	4.313295e+000	1.024811e-002
1.110302121975458e-006	2.809241e-001	4.373266e+000	9.107994e-003
1.117138059475458e-006	2.824102e-001	4.418372e+000	7.642293e-003
1.123973996975458e-006	2.765084e-001	4.447118e+000	5.939427e-003
1.130809934475458e-006	2.637641e-001	4.459608e+000	4.099363e-003
1.136613729080685e-006	2.479032e-001	4.457343e+000	2.503816e-003
1.142138114358617e-006	2.287216e-001	4.443826e+000	1.030557e-003
1.148974051858617e-006	2.010279e-001	4.414796e+000	-6.469543e-004
1.155809989358617e-006	1.705098e-001	4.375337e+000	-2.092444e-003
1.162645926858617e-006	1.384577e-001	4.327805e+000	-3.227703e-003
1.169481864358617e-006	1.064315e-001	4.275559e+000	-4.002429e-003
1.176317801858617e-006	7.593465e-002	4.222059e+000	-4.391305e-003
1.183153739358617e-006	4.833638e-002	4.170666e+000	-4.393998e-003
1.189989676858617e-006	2.480314e-002	4.124461e+000	-4.033322e-003
1.196825614358617e-006	6.242328e-003	4.086093e+000	-3.352039e-003
1.203661551858617e-006	-6.750307e-003	4.057624e+000	-2.409062e-003
1.210445394234056e-006	-1.383746e-002	4.040621e+000	-1.282787e-003
1.217281331734056e-006	-1.517427e-002	4.035559e+000	-3.207662e-005
1.224117269234056e-006	-1.106866e-002	4.042597e+000	1.256162e-003
1.230953206734056e-006	-2.246309e-003	4.060864e+000	2.509728e-003
1.237088739417591e-006	9.075481e-003	4.086051e+000	3.547202e-003
1.243155914497775e-006	2.277452e-002	4.118215e+000	4.436232e-003
1.249991851997775e-006	3.995684e-002	4.160648e+000	5.237994e-003
1.256827789497775e-006	5.780153e-002	4.207165e+000	5.800970e-003
1.263663726997775e-006	7.519086e-002	4.255423e+000	6.097871e-003
1.270499664497775e-006	9.102516e-002	4.302865e+000	6.122120e-003
1.277335601997775e-006	1.043511e-001	4.347081e+000	5.882221e-003
1.284171539497775e-006	1.144087e-001	4.385937e+000	5.400702e-003
1.291007476997775e-006	1.206644e-001	4.417686e+000	4.712436e-003
1.297843414497775e-006	1.228291e-001	4.441050e+000	3.862444e-003
1.304679351997775e-006	1.208621e-001	4.455277e+000	2.903251e-003
1.311515289497775e-006	1.149602e-001	4.460159e+000	1.891869e-003
1.318351226997775e-006	1.055359e-001	4.456023e+000	8.865010e-004
1.325177955089794e-006	9.319906e-002	4.443705e+000	-5.553441e-005
1.332013892589794e-006	7.864978e-002	4.424415e+000	-8.861804e-004
1.338849830089794e-006	6.273250e-002	4.399747e+000	-1.561899e-003
1.345685767589794e-006	4.631924e-002	4.371514e+000	-2.051048e-003
1.352521705089794e-006	3.027815e-002	4.341651e+000	-2.334221e-003
1.359357642589794e-006	1.542526e-002	4.312101e+000	-2.404884e-003
1.366193580089794e-006	2.481507e-003	4.284703e+000	-2.269161e-003
1.373029517589794e-006	-7.963703e-003	4.261101e+000	-1.944820e-003
1.379865455089794e-006	-1.548066e-002	4.242650e+000	-1.459615e-003
1.386701392589794e-006	-1.981787e-002	4.230364e+000	-8.491400e-004
1.393537330089794e-006	-2.091010e-002	4.224862e+000	-1.543750e-004
1.400373267589794e-006	-1.893521e-002	4.226213e+000	5.814299e-004
1.406600674461943e-006	-1.459484e-002	4.233527e+000	1.249873e-003
1.413436611961943e-006	-7.452535e-003	4.247709e+000	1.941515e-003
1.420272549461943e-006	1.531123e-003	4.267184e+000	2.554192e-003
1.427108486961943e-006	1.178684e-002	4.290957e+000	3.055660e-003
1.433944424461943e-006	2.264088e-002	4.317688e+000	3.421738e-003
1.440780361961943e-006	3.341512e-002	4.345922e+000	3.636764e-003
1.447616299461943e-006	4.346594e-002	4.374171e+000	3.694093e-003
1.454452236961943e-006	5.221950e-002	4.401006e+000	3.596087e-003
1.461288174461943e-006	5.920123e-002	4.425132e+000	3.353646e-003
1.468124111961943e-006	6.405821e-002	4.445453e+000	2.985299e-003
1.474960049461943e-006	6.657364e-002	4.461130e+000	2.515924e-003
1.481795986961943e-006	6.667276e-002	4.471620e+000	1.975169e-003
1.488631924461943e-006	6.449973e-002	4.476892e+000	1.395300e-003
1.494416678982758e-006	6.091715e-002	4.477060e+000	8.983471e-004
1.500773584956007e-006	5.531634e-002	4.472825e+000	3.732410e-004
1.507609522456007e-006	4.786695e-002	4.464083e+000	-1.404896e-004
1.514445459956007e-006	3.935918e-002	4.451756e+000	-5.767919e-004
1.521281397456008e-006	3.025964e-002	4.436749e+000	-9.137325e-004
1.528117334956008e-006	2.107978e-002	4.420156e+000	-1.136553e-003
1.534953272456008e-006	1.231643e-002	4.403120e+000	-1.237617e-003
1.541789209956008e-006	4.374262e-003	4.386683e+000	-1.220543e-003
1.547651422883447e-006	-1.431254e-003	4.373920e+000	-1.111245e-003
1.554013114741054e-006	-6.373362e-003	4.362293e+000	-9.004570e-004
1.560849052241054e-006	-1.002060e-002	4.352877e+000	-5.913642e-004
1.567684989741054e-006	-1.183739e-002	4.347144e+000	-2.169114e-004
1.574520927241054e-006	-1.178206e-002	4.345456e+000	2.002482e-004
1.581356864741054e-006	-9.947450e-003	4.347885e+000	6.343972e-004
1.588192802241054e-006	-6.522966e-003	4.354267e+000	1.059952e-003
1.595028739741054e-006	-1.780284e-003	4.364221e+000	1.452881e-003
1.601864677241055e-006	3.934725e-003	4.377131e+000	1.793891e-003
1.608031118012168e-006	9.635435e-003	4.390816e+000	2.039265e-003
1.614867055512168e-006	1.618249e-002	4.407470e+000	2.230003e-003
1.621702993012169e-006	2.257302e-002	4.424758e+000	2.331854e-003
1.628538930512169e-006	2.844836e-002	4.441853e+000	2.340305e-003
1.635374868012169e-006	3.348373e-002	4.457922e+000	2.258086e-003
1.642210805512169e-006	3.741527e-002	4.472223e+000	2.092905e-003
1.649046743012169e-006	4.005239e-002	4.484140e+000	1.856840e-003
1.655882680512169e-006	4.128550e-002	4.493214e+000	1.565508e-003
1.662718618012169e-006	4.108872e-002	4.499162e+000	1.237074e-003
1.669554555512169e-006	3.958055e-002	4.502052e+000	8.905912e-004
1.674942998695537e-006	3.747116e-002	4.502030e+000	6.175977e-004
1.681103324178501e-006	3.415523e-002	4.499563e+000	3.207895e-004
1.687939261678501e-006	2.968828e-002	4.494465e+000	2.423688e-005
1.694775199178501e-006	2.463911e-002	4.487335e+000	-2.242358e-004
1.701611136678501e-006	1.928034e-002	4.478702e+000	-4.120827e-004
1.708447074178502e-006	1.391545e-002	4.469224e+000	-5.313003e-004
1.715283011678502e-006	8.836979e-003	4.459582e+000	-5.780936e-004
1.722118949178502e-006	4.310542e-003	4.450438e+000	-5.529290e-004
1.728954886678502e-006	5.609496e-004	4.442398e+000	-4.603374e-004
1.735790824178502e-006	-2.238916e-003	4.435984e+000	-3.084899e-004
1.742626761678502e-006	-3.975940e-003	4.431605e+000	-1.085832e-004
1.749462699178502e-006	-4.633292e-003	4.429464e+000	1.255318e-004
1.755480062257995e-006	-4.304041e-003	4.429594e+000	3.490855e-004
1.761317325606478e-006	-3.158265e-003	4.431680e+000	5.709652e-004
1.768153263106478e-006	-9.786175e-004	4.436250e+000	8.237608e-004
1.774255928685145e-006	1.590479e-003	4.442046e+000	1.032762e-003
1.780175317280951e-006	4.560245e-003	4.449139e+000	1.209222e-003
1.787011254780951e-006	8.337961e-003	4.458641e+000	1.373162e-003
1.793847192280951e-006	1.225467e-002	4.469037e+000	1.488972e-003
1.800683129780951e-006	1.609236e-002	4.479862e+000	1.550500e-003
1.807519067280951e-006	1.963019e-002	4.490592e+000	1.556088e-003
1.814355004780951e-006	2.267301e-002	4.500726e+000	1.507285e-003
1.821190942280951e-006	2.506133e-002	4.509816e+000	1.408642e-003
1.828026879780951e-006	2.667897e-002	4.517488e+000	1.267350e-003
1.834862817280951e-006	2.745781e-002	4.523460e+000	1.092739e-003
1.841698754780951e-006	2.737978e-002	4.527561e+000	8.956783e-004
1.848534692280951e-006	2.647588e-002	4.529726e+000	6.879066e-004
1.855370629780951e-006	2.482378e-002	4.530006e+000	4.812987e-004
1.862143530012867e-006	2.255990e-002	4.528567e+000	2.890335e-004
1.868979467512867e-006	1.978835e-002	4.525625e+000	1.177697e-004
1.875815405012867e-006	1.669865e-002	4.521509e+000	-2.211097e-005
1.882651342512867e-006	1.346993e-002	4.516587e+000	-1.240504e-004
1.889487280012867e-006	1.028374e-002	4.511261e+000	-1.839262e-004
1.896323217512867e-006	7.312539e-003	4.505939e+000	-2.001543e-004
1.903159155012867e-006	4.710323e-003	4.501015e+000	-1.736815e-004
1.909995092512867e-006	2.604670e-003	4.496842e+000	-1.078339e-004
1.916831030012867e-006	1.090512e-003	4.493720e+000	-8.035193e-006
1.923666967512867e-006	2.047277e-004	4.491829e+000	1.181202e-004
1.929637130604826e-006	-1.772151e-005	4.491344e+000	2.441235e-004
1.935710952803979e-006	3.043484e-004	4.492092e+000	3.810803e-004
1.942546890303979e-006	1.237772e-003	4.494317e+000	5.365851e-004
1.949382827803979e-006	2.684813e-003	4.497882e+000	6.851510e-004
1.956218765303979e-006	4.556844e-003	4.502664e+000	8.186462e-004
1.963054702803979e-006	6.727399e-003	4.508435e+000	9.299269e-004
1.969890640303979e-006	9.057969e-003	4.514919e+000	1.013372e-003
1.976726577803979e-006	1.140630e-002	4.521811e+000	1.065142e-003
1.983562515303979e-006	1.363458e-002	4.528792e+000	1.083324e-003
1.990398452803979e-006	1.561708e-002	4.535550e+000	1.067971e-003
1.997234390303979e-006	1.724680e-002	4.541798e+000	1.021026e-003
2.004070327803979e-006	1.844079e-002	4.547285e+000	9.461406e-004
2.010906265303979e-006	1.914389e-002	4.551814e+000	8.484105e-004
2.017742202803979e-006	1.933081e-002	4.555249e+000	7.340350e-004
2.024578140303979e-006	1.900635e-002	4.557519e+000	6.099273e-004
2.031414077803979e-006	1.820404e-002	4.558622e+000	4.832984e-004
2.038250015303980e-006	1.698993e-002	4.558643e+000	3.609166e-004
2.044457450222341e-006	1.558459e-002	4.557786e+000	2.595017e-004
2.051293387722341e-006	1.379525e-002	4.556040e+000	1.640063e-004
2.058129325222341e-006	1.186822e-002	4.553699e+000	8.920868e-005
2.064965262722341e-006	9.906968e-003	4.550974e+000	3.872353e-005
2.071801200222341e-006	8.019691e-003	4.548116e+000	1.434618e-005
2.078637137722341e-006	6.306451e-003	4.545369e+000	1.632879e-005
2.085473075222341e-006	4.853845e-003	4.542962e+000	4.342429e-005
2.092309012722341e-006	3.730615e-003	4.541098e+000	9.301386e-005
2.099144950222341e-006	2.984430e-003	4.539939e+000	1.613073e-004
2.105980887722341e-006	2.639959e-003	4.539602e+000	2.436019e-004
2.112816825222341e-006	2.698320e-003	4.540152e+000	3.345831e-004
2.119652762722341e-006	3.137877e-003	4.541602e+000	4.286476e-004
2.126488700222342e-006	3.916299e-003	4.543913e+000	5.202302e-004
2.133324637722342e-006	4.973707e-003	4.546999e+000	6.041154e-004
2.140160575222342e-006	6.236720e-003	4.550732e+000	6.757189e-004
2.146996512722342e-006	7.623101e-003	4.554952e+000	7.313206e-004
2.153832450222342e-006	9.046739e-003	4.559477e+000	7.682425e-004
2.160668387722342e-006	1.042267e-002	4.564116e+000	7.849603e-004
2.167504325222342e-006	1.167183e-002	4.568675e+000	7.811468e-004
2.174340262722342e-006	1.272533e-002	4.572973e+000	7.576463e-004
2.181176200222342e-006	1.352791e-002	4.576851e+000	7.163842e-004
2.188012137722342e-006	1.404061e-002	4.580177e+000	6.602189e-004
2.194848075222342e-006	1.424231e-002	4.582857e+000	5.927472e-004
2.201684012722342e-006	1.413028e-002	4.584835e+000	5.180741e-004
2.208519950222342e-006	1.371960e-002	4.586095e+000	4.405623e-004
2.215355887722342e-006	1.304807e-002	4.586685e+000	3.643410e-004
2.221320375403310e-006	1.227430e-002	4.586673e+000	3.023215e-004
2.227745547980386e-006	1.128656e-002	4.586174e+000	2.435559e-004
2.234581485480386e-006	1.013086e-002	4.585240e+000	1.924825e-004
2.241417422980386e-006	8.929613e-003	4.584020e+000	1.553840e-004
2.248253360480386e-006	7.747522e-003	4.582656e+000	1.338787e-004
2.255089297980386e-006	6.647946e-003	4.581300e+000	1.284919e-004
2.261925235480386e-006	5.687296e-003	4.580095e+000	1.388193e-004
2.268761172980386e-006	4.912095e-003	4.579175e+000	1.635838e-004
2.275597110480386e-006	4.345314e-003	4.578623e+000	2.003459e-004
2.281172231583525e-006	4.066036e-003	4.578533e+000	2.379747e-004
2.287481528829948e-006	3.963721e-003	4.578883e+000	2.866781e-004
2.294317466329948e-006	4.079252e-003	4.579778e+000	3.429955e-004
2.301153403829948e-006	4.414862e-003	4.581206e+000	3.998895e-004
2.307989341329948e-006	4.945631e-003	4.583145e+000	4.541244e-004
2.314825278829948e-006	5.631951e-003	4.585532e+000	5.026298e-004
2.321661216329948e-006	6.426897e-003	4.588282e+000	5.427724e-004
2.328497153829948e-006	7.279162e-003	4.591292e+000	5.724893e-004
2.335333091329948e-006	8.136114e-003	4.594448e+000	5.903827e-004
2.342169028829948e-006	8.946822e-003	4.597631e+000	5.957743e-004
2.349004966329948e-006	9.664873e-003	4.600724e+000	5.887178e-004
2.355840903829949e-006	1.025083e-002	4.603622e+000	5.699684e-004
2.362676841329949e-006	1.067419e-002	4.606233e+000	5.409151e-004
2.369512778829949e-006	1.091480e-002	4.608481e+000	5.034794e-004
2.376348716329949e-006	1.096359e-002	4.610317e+000	4.599872e-004
2.383184653829949e-006	1.082266e-002	4.611717e+000	4.130229e-004
2.390020591329949e-006	1.050480e-002	4.612679e+000	3.652736e-004
2.396856528829949e-006	1.003232e-002	4.613229e+000	3.193740e-004
2.403692466329949e-006	9.438990e-003	4.613425e+000	2.774107e-004
2.409206477016552e-006	8.892063e-003	4.613357e+000	2.480050e-004
2.414570853649082e-006	8.320061e-003	4.613121e+000	2.248979e-004
2.421406791149082e-006	7.575330e-003	4.612680e+000	2.035478e-004
2.428242728649083e-006	6.849632e-003	4.612173e+000	1.913690e-004
2.435078666149083e-006	6.179151e-003	4.611681e+000	1.890614e-004
2.441914603649083e-006	5.597740e-003	4.611292e+000	1.963051e-004
2.448750541149083e-006	5.133006e-003	4.611085e+000	2.122527e-004
2.455586478649083e-006	4.804972e-003	4.611126e+000	2.355965e-004
2.462422416149083e-006	4.625228e-003	4.611463e+000	2.646593e-004
2.469258353649083e-006	4.596579e-003	4.612126e+000	2.975032e-004
2.476094291149083e-006	4.713206e-003	4.613126e+000	3.320481e-004
2.482930228649083e-006	4.961306e-003	4.614453e+000	3.661950e-004
2.489766166149083e-006	5.320167e-003	4.616079e+000	3.979450e-004
2.496602103649083e-006	5.763587e-003	4.617961e+000	4.255082e-004
2.503438041149083e-006	6.261558e-003	4.620042e+000	4.473975e-004
2.510273978649083e-006	6.782101e-003	4.622254e+000	4.625013e-004
2.517109916149083e-006	7.293148e-003	4.624527e+000	4.701324e-004
2.523945853649083e-006	7.764358e-003	4.626788e+000	4.700517e-004
2.530781791149083e-006	8.168766e-003	4.628966e+000	4.624651e-004
2.537617728649084e-006	8.484188e-003	4.630999e+000	4.479959e-004
2.544453666149084e-006	8.694300e-003	4.632835e+000	4.276343e-004
2.551289603649084e-006	8.789337e-003	4.634435e+000	4.026685e-004
2.558125541149084e-006	8.766414e-003	4.635772e+000	3.746007e-004
2.564961478649084e-006	8.629428e-003	4.636838e+000	3.450548e-004
2.571797416149084e-006	8.388599e-003	4.637638e+000	3.156798e-004
2.578633353649084e-006	8.059653e-003	4.638193e+000	2.880562e-004
2.585469291149084e-006	7.662732e-003	4.638536e+000	2.636080e-004
2.592305228649084e-006	7.221106e-003	4.638711e+000	2.435292e-004
2.599141166149084e-006	6.759732e-003	4.638770e+000	2.287231e-004
2.605977103649084e-006	6.303794e-003	4.638769e+000	2.197631e-004
2.612813041149084e-006	5.877264e-003	4.638764e+000	2.168710e-004
2.619648978649084e-006	5.501595e-003	4.638812e+000	2.199184e-004
2.626484916149084e-006	5.194603e-003	4.638962e+000	2.284458e-004
2.633320853649084e-006	4.969586e-003	4.639256e+000	2.417011e-004
2.640156791149084e-006	4.834739e-003	4.639726e+000	2.586930e-004
2.646992728649084e-006	4.792876e-003	4.640394e+000	2.782552e-004
2.653828666149085e-006	4.841463e-003	4.641267e+000	2.991193e-004
2.660664603649085e-006	4.972956e-003	4.642344e+000	3.199897e-004
2.667500541149085e-006	5.175409e-003	4.643608e+000	3.396184e-004
2.674336478649085e-006	5.433309e-003	4.645035e+000	3.568730e-004
2.681172416149085e-006	5.728582e-003	4.646591e+000	3.707973e-004
2.688008353649085e-006	6.041710e-003	4.648236e+000	3.806584e-004
2.694844291149085e-006	6.352885e-003	4.649927e+000	3.859801e-004
2.701680228649085e-006	6.643141e-003	4.651618e+000	3.865607e-004
