time	V(vgate)	V(vout)	I(D3)
2.536507232915549e-007	9.127231e-001	5.808747e+000	1.497797e-001
2.604866607915549e-007	8.604968e-001	6.270905e+000	1.256450e-001
2.673225982915549e-007	7.846297e-001	6.653326e+000	1.002316e-001
2.741585357915549e-007	6.804237e-001	6.915160e+000	7.415617e-002
2.809944732915549e-007	5.499684e-001	7.032180e+000	4.827255e-002
2.878304107915549e-007	4.011833e-001	7.001538e+000	2.359300e-002
2.946071510269375e-007	2.450206e-001	6.835961e+000	1.365227e-003
3.014430885269375e-007	8.676734e-002	6.556575e+000	-1.810408e-002
3.066365451166373e-007	-2.924697e-002	6.277327e+000	-3.025160e-002
3.124594549544199e-007	-1.501614e-001	5.908112e+000	-4.058803e-002
3.192953924544199e-007	-2.768618e-001	5.433773e+000	-4.878028e-002
3.261313299544199e-007	-3.835604e-001	4.941662e+000	-5.294400e-002
3.329672674544199e-007	-4.660774e-001	4.458325e+000	-5.328662e-002
3.398032049544199e-007	-5.214575e-001	4.010578e+000	-5.029435e-002
3.466391424544199e-007	-5.475070e-001	3.621821e+000	-4.451279e-002
3.534750799544200e-007	-5.429602e-001	3.310894e+000	-3.652724e-002
3.603110174544200e-007	-5.077595e-001	3.091278e+000	-2.694881e-002
3.671469549544200e-007	-4.434151e-001	2.970722e+000	-1.639383e-002
3.739828924544200e-007	-3.533318e-001	2.951253e+000	-5.460689e-003
3.808188299544200e-007	-2.429577e-001	3.029511e+000	5.288688e-003
3.876547674544200e-007	-1.196022e-001	3.197293e+000	1.533991e-002
3.944907049544200e-007	8.154529e-003	3.442131e+000	2.423541e-002
4.012811641326100e-007	1.306451e-001	3.745971e+000	3.154167e-002
4.079235897163575e-007	2.381135e-001	4.084796e+000	3.687634e-002
4.147595272163575e-007	3.292854e-001	4.456511e+000	4.026609e-002
4.215954647163575e-007	3.963126e-001	4.830655e+000	4.142343e-002
4.284314022163575e-007	4.366012e-001	5.187021e+000	4.032857e-002
4.352673397163575e-007	4.498055e-001	5.506648e+000	3.710914e-002
4.421032772163575e-007	4.373480e-001	5.773124e+000	3.201633e-002
4.489392147163575e-007	4.019844e-001	5.973496e+000	2.539520e-002
4.557751522163575e-007	3.473907e-001	6.098963e+000	1.764569e-002
4.626110897163575e-007	2.778140e-001	6.145291e+000	9.196018e-003
4.694470272163576e-007	1.978163e-001	6.113440e+000	4.972778e-004
4.760878258983203e-007	1.144179e-001	6.011285e+000	-7.725547e-003
4.829237633983203e-007	2.714446e-002	5.841618e+000	-1.545978e-002
4.897597008983203e-007	-5.734406e-002	5.619597e+000	-2.199627e-002
4.965956383983202e-007	-1.351930e-001	5.359416e+000	-2.695274e-002
5.034315758983202e-007	-2.029684e-001	5.077288e+000	-3.008614e-002
5.102675133983201e-007	-2.577534e-001	4.789954e+000	-3.130188e-002
5.171034508983201e-007	-2.972162e-001	4.513699e+000	-3.064182e-002
5.239393883983200e-007	-3.196848e-001	4.263443e+000	-2.826041e-002
5.307753258983200e-007	-3.242342e-001	4.051970e+000	-2.439836e-002
5.376112633983199e-007	-3.107838e-001	3.889316e+000	-1.935769e-002
5.444472008983199e-007	-2.801889e-001	3.782362e+000	-1.347869e-002
5.512831383983198e-007	-2.348336e-001	3.731805e+000	-7.118193e-003
5.568068899944128e-007	-1.885741e-001	3.735452e+000	-1.856699e-003
5.627927935513015e-007	-1.307907e-001	3.785643e+000	3.711990e-003
5.696287310513015e-007	-5.984354e-002	3.890947e+000	9.632478e-003
5.764646685513014e-007	1.222868e-002	4.039434e+000	1.484144e-002
5.831418801947599e-007	7.953721e-002	4.218944e+000	1.898780e-002
5.899778176947599e-007	1.411445e-001	4.426917e+000	2.208017e-002
5.968137551947599e-007	1.919945e-001	4.647011e+000	2.389266e-002
6.036496926947598e-007	2.295196e-001	4.866988e+000	2.435998e-002
6.104856301947598e-007	2.522407e-001	5.074826e+000	2.349654e-002
6.173215676947597e-007	2.597274e-001	5.259541e+000	2.138955e-002
6.241575051947597e-007	2.524998e-001	5.411771e+000	1.819290e-002
6.309934426947596e-007	2.318758e-001	5.524266e+000	1.411628e-002
6.378293801947596e-007	1.997939e-001	5.592236e+000	9.411322e-003
6.446653176947595e-007	1.586355e-001	5.613559e+000	4.357088e-003
6.515012551947595e-007	1.110578e-001	5.588814e+000	-7.541520e-004
6.583371926947594e-007	5.984560e-002	5.521158e+000	-5.631609e-003
6.651731301947594e-007	7.780717e-003	5.416044e+000	-1.000248e-002
6.720090676947593e-007	-4.246921e-002	5.280829e+000	-1.362989e-002
6.788450051947593e-007	-8.844636e-002	5.124267e+000	-1.632969e-002
6.856809426947593e-007	-1.279847e-001	4.955956e+000	-1.798264e-002
6.925168801947592e-007	-1.592813e-001	4.785758e+000	-1.853978e-002
6.993528176947592e-007	-1.809600e-001	4.623220e+000	-1.802101e-002
7.061887551947591e-007	-1.921275e-001	4.477064e+000	-1.650823e-002
7.130246926947591e-007	-1.924211e-001	4.354725e+000	-1.413503e-002
7.198606301947590e-007	-1.820432e-001	4.262005e+000	-1.107452e-002
7.266965676947590e-007	-1.617735e-001	4.202832e+000	-7.526600e-003
7.335325051947589e-007	-1.329505e-001	4.179133e+000	-3.705514e-003
7.403684426947589e-007	-9.748841e-002	4.190108e+000	1.773838e-004
7.465910227902124e-007	-6.114515e-002	4.229938e+000	3.581567e-003
7.534269602902124e-007	-1.906604e-002	4.302058e+000	7.016940e-003
7.591414958804432e-007	1.605566e-002	4.381380e+000	9.530497e-003
7.645532721418705e-007	4.760343e-002	4.470896e+000	1.146808e-002
7.713892096418704e-007	8.334085e-002	4.596213e+000	1.326262e-002
7.782251471418704e-007	1.131018e-001	4.727763e+000	1.431417e-002
7.850610846418703e-007	1.352489e-001	4.859003e+000	1.455677e-002
7.918970221418703e-007	1.488724e-001	4.982759e+000	1.400349e-002
7.987329596418702e-007	1.536280e-001	5.092513e+000	1.271039e-002
8.055688971418702e-007	1.497093e-001	5.182738e+000	1.077249e-002
8.124048346418701e-007	1.377875e-001	5.249181e+000	8.317733e-003
8.192407721418701e-007	1.189292e-001	5.289060e+000	5.499012e-003
8.260767096418701e-007	9.450381e-002	5.301170e+000	2.485195e-003
8.329126471418700e-007	6.608716e-002	5.285902e+000	-5.486174e-004
8.397485846418700e-007	3.536873e-002	5.245162e+000	-3.431108e-003
8.465845221418699e-007	4.063902e-003	5.182210e+000	-6.004673e-003
8.534204596418699e-007	-2.616553e-002	5.101421e+000	-8.134646e-003
8.602563971418698e-007	-5.378247e-002	5.007999e+000	-9.717034e-003
8.670923346418698e-007	-7.743692e-002	4.907647e+000	-1.068397e-002
8.739282721418697e-007	-9.601964e-002	4.806225e+000	-1.100638e-002
8.807642096418697e-007	-1.087069e-001	4.709416e+000	-1.069376e-002
8.876001471418696e-007	-1.149951e-001	4.622419e+000	-9.791350e-003
8.944360846418696e-007	-1.147244e-001	4.549675e+000	-8.375270e-003
9.012720221418696e-007	-1.080878e-001	4.494658e+000	-6.546256e-003
9.081079596418695e-007	-9.562354e-002	4.459724e+000	-4.422550e-003
9.149438971418695e-007	-7.818782e-002	4.446038e+000	-2.132527e-003
9.217798346418694e-007	-5.694010e-002	4.453210e+000	1.952399e-004
9.281311231939541e-007	-3.486679e-002	4.478182e+000	2.276641e-003
9.349670606939541e-007	-9.964881e-003	4.522233e+000	4.326162e-003
9.409942036724676e-007	1.182958e-002	4.573339e+000	5.891344e-003
9.468663127811623e-007	3.182717e-002	4.632478e+000	7.111727e-003
9.537022502811624e-007	5.251340e-002	4.708419e+000	8.121046e-003
9.605381877811625e-007	6.954464e-002	4.787576e+000	8.671408e-003
9.673741252811625e-007	8.203176e-002	4.865838e+000	8.734825e-003
9.742100627811626e-007	8.946815e-002	4.938954e+000	8.324599e-003
9.810460002811626e-007	9.166558e-002	5.003107e+000	7.479475e-003
9.878819377811627e-007	8.874389e-002	5.055110e+000	6.260876e-003
9.947178752811628e-007	8.110249e-002	5.092564e+000	4.748944e-003
1.001553812781163e-006	6.937831e-002	5.113959e+000	3.037610e-003
1.008389750281163e-006	5.439485e-002	5.118736e+000	1.228977e-003
1.015225687781163e-006	3.710655e-002	5.107276e+000	-5.726581e-004
1.022061625281163e-006	1.854190e-002	5.080853e+000	-2.266816e-003
1.028897562781163e-006	-2.521438e-004	5.041522e+000	-3.762536e-003
1.035733500281163e-006	-1.826237e-002	4.991981e+000	-4.983389e-003
1.042569437781163e-006	-3.455690e-002	4.935390e+000	-5.871485e-003
1.049405375281163e-006	-4.832707e-002	4.875178e+000	-6.390169e-003
1.056241312781163e-006	-5.892263e-002	4.814844e+000	-6.525285e-003
1.063077250281163e-006	-6.587955e-002	4.757751e+000	-6.284949e-003
1.069913187781163e-006	-6.893939e-002	4.706954e+000	-5.697992e-003
1.076749125281164e-006	-6.805921e-002	4.665036e+000	-4.811252e-003
1.083585062781164e-006	-6.341111e-002	4.633991e+000	-3.686027e-003
1.090421000281164e-006	-5.537043e-002	4.615132e+000	-2.393948e-003
1.097256937781164e-006	-4.449264e-002	4.609055e+000	-1.012588e-003
1.104092875281164e-006	-3.147919e-002	4.615627e+000	3.789726e-004
1.110928812781164e-006	-1.713419e-002	4.634030e+000	1.704391e-003
1.117764750281164e-006	-2.314329e-003	4.662827e+000	2.893949e-003
1.124600687781164e-006	1.212418e-002	4.700066e+000	3.887933e-003
1.131436625281164e-006	2.537768e-002	4.743405e+000	4.639393e-003
1.138272562781164e-006	3.674218e-002	4.790256e+000	5.116167e-003
1.145108500281164e-006	4.565188e-002	4.837931e+000	5.302107e-003
1.151944437781164e-006	5.170670e-002	4.883797e+000	5.197440e-003
1.158780375281164e-006	5.468763e-002	4.925415e+000	4.818264e-003
1.165616312781164e-006	5.455963e-002	4.960670e+000	4.195208e-003
1.172452250281164e-006	5.146325e-002	4.987876e+000	3.371319e-003
1.179288187781164e-006	4.569665e-002	5.005853e+000	2.399321e-003
1.186124125281165e-006	3.776137e-002	5.014450e+000	1.338456e-003
1.191644742394827e-006	3.002976e-002	5.013981e+000	4.563262e-004
1.197611188199215e-006	2.069757e-002	5.005787e+000	-4.771010e-004
1.204447125699215e-006	9.449767e-003	4.988408e+000	-1.471497e-003
1.211283063199215e-006	-1.811403e-003	4.963843e+000	-2.340333e-003
1.218119000699215e-006	-1.250518e-002	4.933465e+000	-3.038409e-003
1.224954938199215e-006	-2.207421e-002	4.899197e+000	-3.533387e-003
1.231790875699215e-006	-3.004145e-002	4.863109e+000	-3.805608e-003
1.238626813199215e-006	-3.603186e-002	4.827288e+000	-3.848691e-003
1.245462750699216e-006	-3.978875e-002	4.793727e+000	-3.669325e-003
1.252298688199216e-006	-4.118398e-002	4.764216e+000	-3.286303e-003
1.259134625699216e-006	-4.022162e-002	4.740254e+000	-2.728927e-003
1.265970563199216e-006	-3.703474e-002	4.722972e+000	-2.034889e-003
1.272806500699216e-006	-3.187529e-002	4.713092e+000	-1.247825e-003
1.279642438199216e-006	-2.509744e-002	4.710899e+000	-4.146601e-004
1.286478375699216e-006	-1.713515e-002	4.716245e+000	4.170677e-004
1.293314313199216e-006	-8.475317e-003	4.728572e+000	1.201796e-003
1.300150250699216e-006	3.718998e-004	4.746960e+000	1.898299e-003
1.306986188199216e-006	8.903555e-003	4.770191e+000	2.471723e-003
1.313822125699216e-006	1.665313e-002	4.796826e+000	2.895218e-003
1.320658063199216e-006	2.321649e-002	4.825292e+000	3.151089e-003
1.327494000699216e-006	2.827299e-002	4.853972e+000	3.231434e-003
1.334329938199216e-006	3.160043e-002	4.881301e+000	3.138238e-003
1.341165875699216e-006	3.308335e-002	4.905844e+000	2.882943e-003
1.348001813199216e-006	3.271446e-002	4.926372e+000	2.485512e-003
1.354837750699217e-006	3.058982e-002	4.941924e+000	1.973056e-003
1.361673688199217e-006	2.689824e-002	4.951849e+000	1.378101e-003
1.368509625699217e-006	2.190636e-002	4.955834e+000	7.366030e-004
1.375345563199217e-006	1.594987e-002	4.954020e+000	8.487910e-005
1.381584518369298e-006	9.958835e-003	4.947377e+000	-4.866392e-004
1.388420455869298e-006	3.143492e-003	4.935369e+000	-1.058393e-003
1.394324029435274e-006	-2.670214e-003	4.921726e+000	-1.485467e-003
1.399972537866000e-006	-7.902975e-003	4.906221e+000	-1.811543e-003
1.406808475366000e-006	-1.354642e-002	4.885536e+000	-2.090683e-003
1.413644412866000e-006	-1.822390e-002	4.863994e+000	-2.240913e-003
1.420480350366000e-006	-2.169066e-002	4.842728e+000	-2.253994e-003
1.427316287866000e-006	-2.380055e-002	4.822924e+000	-2.134540e-003
1.434152225366000e-006	-2.448631e-002	4.805643e+000	-1.894330e-003
1.440988162866000e-006	-2.376085e-002	4.791765e+000	-1.551352e-003
1.447824100366001e-006	-2.171427e-002	4.781950e+000	-1.128546e-003
1.454660037866001e-006	-1.850671e-002	4.776607e+000	-6.523292e-004
1.461495975366001e-006	-1.435744e-002	4.775882e+000	-1.510019e-004
1.468331912866001e-006	-9.530862e-003	4.779665e+000	3.468712e-004
1.475167850366001e-006	-4.320167e-003	4.787596e+000	8.140274e-004
1.482003787866001e-006	9.722217e-004	4.799092e+000	1.226407e-003
1.488687437366629e-006	5.936748e-003	4.813090e+000	1.555996e-003
1.495523374866629e-006	1.052776e-002	4.829364e+000	1.802271e-003
1.502359312366629e-006	1.439643e-002	4.846650e+000	1.947638e-003
1.509195249866629e-006	1.735337e-002	4.863991e+000	1.987370e-003
1.516031187366629e-006	1.926973e-002	4.880449e+000	1.923173e-003
1.522867124866629e-006	2.008002e-002	4.895171e+000	1.762411e-003
1.529703062366629e-006	1.978299e-002	4.907431e+000	1.517507e-003
1.536538999866629e-006	1.843886e-002	4.916664e+000	1.205083e-003
1.543374937366630e-006	1.616319e-002	4.922497e+000	8.448978e-004
1.550210874866630e-006	1.311803e-002	4.924757e+000	4.586405e-004
1.557046812366630e-006	9.504931e-003	4.923525e+000	6.821013e-005
1.563444675375071e-006	5.795104e-003	4.919308e+000	-2.810474e-004
1.570280612875071e-006	1.699168e-003	4.911970e+000	-6.192244e-004
1.576383612894765e-006	-1.890379e-003	4.903392e+000	-8.771488e-004
1.582336565122416e-006	-5.155758e-003	4.893519e+000	-1.074217e-003
1.589172502622416e-006	-8.457359e-003	4.881106e+000	-1.228851e-003
1.596008440122416e-006	-1.114799e-002	4.868288e+000	-1.304785e-003
1.602844377622416e-006	-1.309068e-002	4.855761e+000	-1.298601e-003
1.609680315122416e-006	-1.420608e-002	4.844229e+000	-1.213804e-003
1.616516252622416e-006	-1.446301e-002	4.834312e+000	-1.058113e-003
1.623352190122416e-006	-1.387859e-002	4.826519e+000	-8.428634e-004
1.630188127622416e-006	-1.251570e-002	4.821220e+000	-5.822368e-004
1.637024065122416e-006	-1.049467e-002	4.818538e+000	-2.925255e-004
1.642901042162779e-006	-8.308490e-003	4.818504e+000	-3.249315e-005
1.649311562593948e-006	-5.572720e-003	4.820877e+000	2.483361e-004
1.656147500093948e-006	-2.446285e-003	4.825767e+000	5.294838e-004
1.662983437593948e-006	7.290236e-004	4.832760e+000	7.785031e-004
1.669510937251130e-006	3.643967e-003	4.841063e+000	9.736366e-004
1.676346874751130e-006	6.412760e-003	4.850951e+000	1.123963e-003
1.683182812251130e-006	8.756476e-003	4.861465e+000	1.214097e-003
1.690018749751130e-006	1.055895e-002	4.872039e+000	1.240754e-003
1.696854687251130e-006	1.174098e-002	4.882109e+000	1.204816e-003
1.703690624751130e-006	1.226098e-002	4.891156e+000	1.110583e-003
1.710526562251130e-006	1.211579e-002	4.898742e+000	9.654150e-004
1.717362499751131e-006	1.133919e-002	4.904522e+000	7.792157e-004
1.724198437251131e-006	9.998512e-003	4.908266e+000	5.637954e-004
1.731034374751131e-006	8.200123e-003	4.909939e+000	3.320414e-004
1.736893211288284e-006	6.369879e-003	4.909681e+000	1.299459e-004
1.742490410526152e-006	4.440716e-003	4.907900e+000	-5.684422e-005
1.749326348026152e-006	1.985961e-003	4.904046e+000	-2.665148e-004
1.756162285526152e-006	-4.457214e-004	4.898728e+000	-4.473865e-004
1.762951825618885e-006	-2.714128e-003	4.892275e+000	-5.889870e-004
1.769787763118885e-006	-4.730627e-003	4.885021e+000	-6.868425e-004
1.776623700618885e-006	-6.378997e-003	4.877460e+000	-7.362863e-004
1.783459638118885e-006	-7.581879e-003	4.870040e+000	-7.363635e-004
1.790295575618885e-006	-8.289557e-003	4.863187e+000	-6.889580e-004
1.797131513118885e-006	-8.481347e-003	4.857278e+000	-5.985089e-004
1.803967450618885e-006	-8.165732e-003	4.852625e+000	-4.716640e-004
1.810803388118885e-006	-7.378890e-003	4.849458e+000	-3.168253e-004
1.817639325618886e-006	-6.192437e-003	4.847855e+000	-1.437509e-004
1.823470804727248e-006	-4.908369e-003	4.847839e+000	1.109851e-005
1.829861165390916e-006	-3.284845e-003	4.849269e+000	1.798490e-004
1.836697102890917e-006	-1.415015e-003	4.852228e+000	3.501098e-004
1.843533040390917e-006	4.931387e-004	4.856467e+000	5.018609e-004
1.849946414152176e-006	2.223124e-003	4.861425e+000	6.196864e-004
1.856782351652176e-006	3.906142e-003	4.867455e+000	7.133530e-004
1.863618289152176e-006	5.342478e-003	4.873892e+000	7.712095e-004
1.870454226652176e-006	6.460111e-003	4.880400e+000	7.909469e-004
1.877290164152176e-006	7.209226e-003	4.886637e+000	7.728896e-004
1.884126101652176e-006	7.562384e-003	4.892289e+000	7.194360e-004
1.890962039152177e-006	7.515157e-003	4.897085e+000	6.348506e-004
1.897797976652177e-006	7.085449e-003	4.900813e+000	5.249602e-004
1.904633914152177e-006	6.311610e-003	4.903326e+000	3.967752e-004
1.911469851652177e-006	5.255240e-003	4.904591e+000	2.580249e-004
1.917461530029695e-006	4.141737e-003	4.904618e+000	1.338985e-004
1.923920511685970e-006	2.807829e-003	4.903538e+000	4.327499e-006
1.930756449185970e-006	1.333436e-003	4.901345e+000	-1.213512e-004
1.937592386685971e-006	-1.266881e-004	4.898242e+000	-2.291366e-004
1.944428324185971e-006	-1.494116e-003	4.894441e+000	-3.136395e-004
1.951264261685971e-006	-2.696997e-003	4.890195e+000	-3.710720e-004
1.958100199185971e-006	-3.675219e-003	4.885779e+000	-3.992889e-004
1.964936136685971e-006	-4.383266e-003	4.881461e+000	-3.978436e-004
1.971772074185971e-006	-4.792183e-003	4.877496e+000	-3.679483e-004
1.978608011685971e-006	-4.890563e-003	4.874110e+000	-3.123423e-004
1.985443949185971e-006	-4.684554e-003	4.871488e+000	-2.350821e-004
1.992279886685971e-006	-4.196886e-003	4.869765e+000	-1.412659e-004
1.999115824185971e-006	-3.470408e-003	4.868992e+000	-3.676894e-005
2.005091812410502e-006	-2.672124e-003	4.869135e+000	5.881137e-005
2.010858703988441e-006	-1.788273e-003	4.870045e+000	1.503841e-004
2.017694641488441e-006	-6.627016e-004	4.871934e+000	2.533951e-004
2.023358303144962e-006	2.899173e-004	4.874100e+000	3.303212e-004
2.029686384321270e-006	1.327058e-003	4.877096e+000	4.028035e-004
2.036522321821270e-006	2.361923e-003	4.880783e+000	4.631139e-004
2.043358259321270e-006	3.258255e-003	4.884756e+000	5.022887e-004
2.050194196821270e-006	3.970563e-003	4.888812e+000	5.186368e-004
2.057030134321271e-006	4.466341e-003	4.892745e+000	5.121003e-004
2.063866071821271e-006	4.726321e-003	4.896361e+000	4.838874e-004
2.070702009321271e-006	4.745032e-003	4.899492e+000	4.363588e-004
2.077537946821271e-006	4.530565e-003	4.902001e+000	3.728550e-004
2.084373884321271e-006	4.103594e-003	4.903794e+000	2.974758e-004
2.091209821821271e-006	3.495740e-003	4.904816e+000	2.148249e-004
2.098045759321271e-006	2.747397e-003	4.905060e+000	1.297370e-004
2.104881696821271e-006	1.905168e-003	4.904561e+000	4.700123e-005
2.111717634321271e-006	1.019055e-003	4.903392e+000	-2.890274e-005
2.118553571821271e-006	1.395850e-004	4.901664e+000	-9.404122e-005
2.125389509321271e-006	-6.849942e-004	4.899512e+000	-1.452243e-004
2.132225446821271e-006	-1.411273e-003	4.897089e+000	-1.801545e-004
2.139061384321271e-006	-2.002888e-003	4.894560e+000	-1.975208e-004
2.145897321821271e-006	-2.432255e-003	4.892087e+000	-1.970334e-004
2.152733259321271e-006	-2.681765e-003	4.889824e+000	-1.794013e-004
2.159569196821271e-006	-2.744391e-003	4.887906e+000	-1.462548e-004
2.166405134321272e-006	-2.623681e-003	4.886447e+000	-1.000205e-004
2.173241071821272e-006	-2.333187e-003	4.885528e+000	-4.375617e-005
2.180077009321272e-006	-1.895347e-003	4.885199e+000	1.904151e-005
2.186912946821272e-006	-1.339917e-003	4.885474e+000	8.464731e-005
2.193748884321272e-006	-7.020656e-004	4.886335e+000	1.493215e-004
2.200584821821272e-006	-2.021439e-005	4.887732e+000	2.095167e-004
2.207420759321272e-006	6.662072e-004	4.889585e+000	2.620665e-004
2.214256696821272e-006	1.318991e-003	4.891793e+000	3.043457e-004
2.221092634321272e-006	1.903227e-003	4.894241e+000	3.343945e-004
2.227928571821272e-006	2.389116e-003	4.896802e+000	3.510022e-004
2.234764509321272e-006	2.753435e-003	4.899351e+000	3.537459e-004
2.241600446821272e-006	2.980571e-003	4.901763e+000	3.429846e-004
2.248436384321272e-006	3.063101e-003	4.903932e+000	3.198101e-004
2.255272321821272e-006	3.001885e-003	4.905763e+000	2.859600e-004
2.262108259321272e-006	2.805701e-003	4.907187e+000	2.436970e-004
2.268944196821272e-006	2.490457e-003	4.908160e+000	1.956651e-004
2.275780134321272e-006	2.078034e-003	4.908662e+000	1.447285e-004
2.282616071821273e-006	1.595036e-003	4.908706e+000	9.377634e-005
