time	V(vgate)	V(vout)	I(D3)
3.489042544077053e-007	1.085395e+000	1.589877e+000	2.759218e-001
3.557401919077053e-007	1.082724e+000	1.694016e+000	2.700320e-001
3.625761294077053e-007	1.079831e+000	1.804911e+000	2.638420e-001
3.694120669077053e-007	1.076690e+000	1.923185e+000	2.573292e-001
3.762480044077053e-007	1.073272e+000	2.049431e+000	2.504684e-001
3.830839419077054e-007	1.069545e+000	2.184191e+000	2.432323e-001
3.899198794077054e-007	1.065470e+000	2.327938e+000	2.355921e-001
3.967558169077054e-007	1.061004e+000	2.481046e+000	2.275176e-001
4.035917544077054e-007	1.056093e+000	2.643776e+000	2.189787e-001
4.104276919077054e-007	1.050674e+000	2.816252e+000	2.099456e-001
4.172636294077054e-007	1.044670e+000	2.998437e+000	2.003903e-001
4.240995669077054e-007	1.037984e+000	3.190116e+000	1.902874e-001
4.309355044077054e-007	1.030491e+000	3.390861e+000	1.796157e-001
4.377714419077054e-007	1.022030e+000	3.599996e+000	1.683594e-001
4.446073794077054e-007	1.012383e+000	3.816538e+000	1.565101e-001
4.514433169077054e-007	1.001245e+000	4.039112e+000	1.440685e-001
4.582792544077054e-007	9.881811e-001	4.265792e+000	1.310477e-001
4.651151919077054e-007	9.725326e-001	4.493847e+000	1.174764e-001
4.719511294077055e-007	9.532716e-001	4.719271e+000	1.034044e-001
4.787870669077055e-007	9.287362e-001	4.935980e+000	8.891007e-002
4.856230044077054e-007	8.962533e-001	5.134589e+000	7.411253e-002
4.924589419077054e-007	8.518897e-001	5.301345e+000	5.918797e-002
4.992948794077053e-007	7.910669e-001	5.419149e+000	4.438828e-002
5.061308169077053e-007	7.105269e-001	5.472356e+000	3.005111e-002
5.129667544077052e-007	6.104260e-001	5.452866e+000	1.658633e-002
5.198026919077052e-007	4.945716e-001	5.362373e+000	4.432433e-003
5.266386294077051e-007	3.688616e-001	5.209931e+000	-6.005020e-003
5.334745669077051e-007	2.396853e-001	5.008546e+000	-1.441118e-002
5.403105044077050e-007	1.131543e-001	4.773120e+000	-2.059931e-002
5.471464419077050e-007	-5.153161e-003	4.519349e+000	-2.452219e-002
5.539823794077050e-007	-1.103136e-001	4.262891e+000	-2.626063e-002
5.608183169077049e-007	-1.981675e-001	4.018599e+000	-2.599780e-002
5.676542544077049e-007	-2.654371e-001	3.799806e+000	-2.398986e-002
5.744901919077048e-007	-3.098508e-001	3.617726e+000	-2.054073e-002
5.813261294077048e-007	-3.302634e-001	3.480976e+000	-1.598287e-002
5.881620669077047e-007	-3.267513e-001	3.395269e+000	-1.066269e-002
5.949980044077047e-007	-3.006589e-001	3.363269e+000	-4.928109e-003
6.018339419077046e-007	-2.546683e-001	3.384274e+000	8.856714e-004
6.084788638357401e-007	-1.941783e-001	3.453123e+000	6.307784e-003
6.153148013357400e-007	-1.202179e-001	3.568085e+000	1.136803e-002
6.221507388357400e-007	-3.959477e-002	3.717993e+000	1.572637e-002
6.274319603757930e-007	2.419351e-002	3.853695e+000	1.844288e-002
6.330564150640233e-007	9.006907e-002	4.012003e+000	2.054025e-002
6.398923525640233e-007	1.634996e-001	4.211535e+000	2.204833e-002
6.467282900640232e-007	2.263290e-001	4.408839e+000	2.243294e-002
6.535642275640232e-007	2.751063e-001	4.593839e+000	2.167829e-002
6.604001650640231e-007	3.076684e-001	4.756910e+000	1.987453e-002
6.672361025640231e-007	3.229661e-001	4.890034e+000	1.715606e-002
6.740720400640230e-007	3.210247e-001	4.987206e+000	1.369011e-002
6.809079775640230e-007	3.028435e-001	5.044714e+000	9.670841e-003
6.877439150640229e-007	2.702518e-001	5.061266e+000	5.318742e-003
6.945798525640229e-007	2.257378e-001	5.037959e+000	8.790606e-004
7.014157900640228e-007	1.722660e-001	4.978104e+000	-3.388095e-003
7.082517275640228e-007	1.130930e-001	4.886925e+000	-7.227838e-003
7.150876650640228e-007	5.159100e-002	4.771168e+000	-1.041556e-002
7.219236025640227e-007	-8.915951e-003	4.638634e+000	-1.277906e-002
7.287595400640227e-007	-6.530094e-002	4.497694e+000	-1.421200e-002
7.355954775640226e-007	-1.147676e-001	4.356789e+000	-1.467752e-002
7.424314150640226e-007	-1.549678e-001	4.223959e+000	-1.420368e-002
7.492673525640225e-007	-1.841018e-001	4.106423e+000	-1.287408e-002
7.561032900640225e-007	-2.009990e-001	4.010217e+000	-1.081613e-002
7.629392275640224e-007	-2.051736e-001	3.939925e+000	-8.188955e-003
7.697751650640224e-007	-1.968486e-001	3.898497e+000	-5.171756e-003
7.766111025640223e-007	-1.769427e-001	3.887165e+000	-1.952891e-003
7.834470400640223e-007	-1.470147e-001	3.905452e+000	1.280086e-003
7.902829775640223e-007	-1.091643e-001	3.951276e+000	4.349431e-003
7.971189150640222e-007	-6.589461e-002	4.021124e+000	7.095220e-003
8.039548525640222e-007	-1.989292e-002	4.109841e+000	9.406920e-003
8.096746293649362e-007	1.879283e-002	4.195163e+000	1.092067e-002
8.150899052411865e-007	5.373520e-002	4.282241e+000	1.190305e-002
8.219258427411865e-007	9.360662e-002	4.394669e+000	1.253858e-002
8.287617802411865e-007	1.272142e-001	4.504166e+000	1.253851e-002
8.355977177411864e-007	1.527471e-001	4.605183e+000	1.189513e-002
8.424336552411864e-007	1.691299e-001	4.692550e+000	1.066766e-002
8.492695927411863e-007	1.758706e-001	4.762058e+000	8.943935e-003
8.561055302411863e-007	1.730492e-001	4.810668e+000	6.834925e-003
8.629414677411862e-007	1.612740e-001	4.836637e+000	4.468809e-003
8.697774052411862e-007	1.416391e-001	4.839671e+000	1.984172e-003
8.764830786986969e-007	1.160716e-001	4.821035e+000	-4.298997e-004
8.833190161986968e-007	8.527213e-002	4.782099e+000	-2.729702e-003
8.901549536986968e-007	5.160876e-002	4.726361e+000	-4.742615e-003
8.969908911986967e-007	1.692137e-002	4.657969e+000	-6.384858e-003
9.025989649598967e-007	-1.096512e-002	4.595057e+000	-7.379897e-003
9.085020385856482e-007	-3.834151e-002	4.525309e+000	-8.017683e-003
9.153379760856481e-007	-6.631304e-002	4.444751e+000	-8.264882e-003
9.221739135856481e-007	-8.915978e-002	4.368557e+000	-8.008801e-003
9.290098510856480e-007	-1.057192e-001	4.300837e+000	-7.270754e-003
9.358457885856480e-007	-1.153121e-001	4.245126e+000	-6.115873e-003
9.426817260856479e-007	-1.176620e-001	4.204144e+000	-4.629392e-003
9.495176635856479e-007	-1.129025e-001	4.179678e+000	-2.910474e-003
9.563536010856480e-007	-1.015621e-001	4.172525e+000	-1.065886e-003
9.631895385856480e-007	-8.452647e-002	4.182491e+000	7.961832e-004
9.700254760856481e-007	-6.297866e-002	4.208439e+000	2.571892e-003
9.768614135856481e-007	-3.832153e-002	4.248395e+000	4.166939e-003
9.836973510856482e-007	-1.205982e-002	4.299395e+000	5.515998e-003
9.893552459524227e-007	9.841334e-003	4.348089e+000	6.393641e-003
9.948528963732169e-007	3.021753e-002	4.399253e+000	6.982028e-003
1.001688833873217e-006	5.322608e-002	4.464502e+000	7.362764e-003
1.008524771373217e-006	7.274327e-002	4.528248e+000	7.372539e-003
1.015360708873217e-006	8.772568e-002	4.587273e+000	7.007180e-003
1.022196646373217e-006	9.752464e-002	4.638567e+000	6.300821e-003
1.029032583873217e-006	1.018164e-001	4.679671e+000	5.304981e-003
1.035868521373217e-006	1.006026e-001	4.708790e+000	4.085241e-003
1.042704458873217e-006	9.419152e-002	4.724872e+000	2.717341e-003
1.049540396373217e-006	8.316417e-002	4.727637e+000	1.282819e-003
1.056376333873218e-006	6.832772e-002	4.717564e+000	-1.356085e-004
1.063212271373218e-006	5.066022e-002	4.695832e+000	-1.458745e-003
1.070048208873218e-006	3.125000e-002	4.664227e+000	-2.615432e-003
1.076884146373218e-006	1.118957e-002	4.625187e+000	-3.559265e-003
1.082502681175119e-006	-4.980222e-003	4.589040e+000	-4.129797e-003
1.088784252550843e-006	-2.182961e-002	4.546360e+000	-4.514724e-003
1.095620190050844e-006	-3.795847e-002	4.500012e+000	-4.648239e-003
1.102456127550844e-006	-5.105678e-002	4.456214e+000	-4.489217e-003
1.109292065050844e-006	-6.048080e-002	4.417373e+000	-4.053510e-003
1.116128002550844e-006	-6.584750e-002	4.385545e+000	-3.377837e-003
1.122963940050844e-006	-6.701143e-002	4.362315e+000	-2.510737e-003
1.129799877550844e-006	-6.406621e-002	4.348722e+000	-1.509197e-003
1.136635815050844e-006	-5.733265e-002	4.345226e+000	-4.350443e-004
1.143471752550844e-006	-4.733422e-002	4.351709e+000	6.486942e-004
1.150307690050844e-006	-3.476104e-002	4.367500e+000	1.681277e-003
1.157143627550844e-006	-2.042472e-002	4.391439e+000	2.607413e-003
1.163979565050844e-006	-5.207065e-003	4.421956e+000	3.379996e-003
1.170815502550844e-006	1.002141e-002	4.457141e+000	3.967150e-003
1.177057012104594e-006	2.316398e-002	4.491686e+000	4.311384e-003
1.183892949604594e-006	3.597742e-002	4.530132e+000	4.466190e-003
1.190728887104594e-006	4.656779e-002	4.567146e+000	4.398986e-003
1.197564824604594e-006	5.440359e-002	4.600838e+000	4.117177e-003
1.204400762104594e-006	5.915865e-002	4.629537e+000	3.644421e-003
1.211236699604594e-006	6.069458e-002	4.651918e+000	3.014079e-003
1.218072637104594e-006	5.905940e-002	4.667062e+000	2.267058e-003
1.224908574604594e-006	5.455256e-002	4.674736e+000	1.449358e-003
1.230862620851337e-006	4.846141e-002	4.674962e+000	7.157653e-004
1.237304215341627e-006	3.995756e-002	4.668541e+000	-5.922729e-005
1.244140152841627e-006	2.945448e-002	4.655371e+000	-8.192992e-004
1.250976090341627e-006	1.803073e-002	4.636668e+000	-1.477472e-003
1.257812027841627e-006	6.296380e-003	4.613780e+000	-2.008411e-003
1.263306740184279e-006	-2.902087e-003	4.593199e+000	-2.317237e-003
1.269525826312022e-006	-1.255086e-002	4.568738e+000	-2.520988e-003
1.276361763812022e-006	-2.181935e-002	4.542056e+000	-2.579898e-003
1.283197701312022e-006	-2.927283e-002	4.517000e+000	-2.469593e-003
1.290033638812022e-006	-3.454297e-002	4.494967e+000	-2.199535e-003
1.296869576312022e-006	-3.742080e-002	4.477147e+000	-1.791608e-003
1.303705513812022e-006	-3.783793e-002	4.464441e+000	-1.274501e-003
1.310541451312022e-006	-3.586579e-002	4.457435e+000	-6.817727e-004
1.317377388812022e-006	-3.170713e-002	4.456368e+000	-4.976026e-005
1.324213326312022e-006	-2.568026e-002	4.461142e+000	5.845621e-004
1.331049263812022e-006	-1.819712e-002	4.471335e+000	1.185646e-003
1.337885201312022e-006	-9.736508e-003	4.486240e+000	1.721254e-003
1.344721138812022e-006	-8.142854e-004	4.504916e+000	2.164087e-003
1.351557076312022e-006	8.047647e-003	4.526244e+000	2.493065e-003
1.358393013812023e-006	1.635152e-002	4.549004e+000	2.694237e-003
1.365228951312023e-006	2.365127e-002	4.571940e+000	2.761262e-003
1.372064888812023e-006	2.957586e-002	4.593838e+000	2.695471e-003
1.378900826312023e-006	3.384723e-002	4.613585e+000	2.505511e-003
1.385736763812023e-006	3.629193e-002	4.630233e+000	2.206599e-003
1.392572701312023e-006	3.684630e-002	4.643043e+000	1.819455e-003
1.399408638812023e-006	3.555506e-002	4.651520e+000	1.368953e-003
1.406244576312023e-006	3.263194e-002	4.655653e+000	8.823859e-004
1.411715965591926e-006	2.917959e-002	4.655569e+000	4.852353e-004
1.417924860334986e-006	2.423783e-002	4.651825e+000	4.827946e-005
1.424760797834986e-006	1.798835e-002	4.644120e+000	-3.939118e-004
1.431596735334986e-006	1.123531e-002	4.633245e+000	-7.744502e-004
1.438432672834986e-006	4.335567e-003	4.619946e+000	-1.077060e-003
1.444389224911358e-006	-1.486389e-003	4.607015e+000	-1.262511e-003
1.450828059803798e-006	-7.259788e-003	4.592421e+000	-1.371310e-003
1.457663997303798e-006	-1.253938e-002	4.577176e+000	-1.387394e-003
1.464499934803798e-006	-1.670091e-002	4.563041e+000	-1.304200e-003
1.471335872303798e-006	-1.954621e-002	4.550826e+000	-1.129018e-003
1.478171809803798e-006	-2.096794e-002	4.541204e+000	-8.754607e-004
1.485007747303798e-006	-2.094217e-002	4.534679e+000	-5.609712e-004
1.491843684803798e-006	-1.958601e-002	4.531385e+000	-2.061994e-004
1.497322485606883e-006	-1.754857e-002	4.531366e+000	9.417526e-005
1.503546378227690e-006	-1.430824e-002	4.534268e+000	4.360574e-004
1.510382315727690e-006	-9.954231e-003	4.540437e+000	7.931425e-004
1.517218253227690e-006	-5.018922e-003	4.549364e+000	1.113525e-003
1.524054190727690e-006	2.184969e-004	4.560582e+000	1.380507e-003
1.530890128227690e-006	5.451045e-003	4.573439e+000	1.581195e-003
1.537726065727690e-006	1.038406e-002	4.587216e+000	1.706880e-003
1.544562003227690e-006	1.475143e-002	4.601172e+000	1.753363e-003
1.551397940727690e-006	1.832954e-002	4.614583e+000	1.721009e-003
1.558233878227690e-006	2.094814e-002	4.626784e+000	1.614561e-003
1.565069815727690e-006	2.249776e-002	4.637201e+000	1.442712e-003
1.571905753227690e-006	2.293327e-002	4.645384e+000	1.217477e-003
1.578741690727690e-006	2.227375e-002	4.651024e+000	9.534042e-004
1.585577628227690e-006	2.059863e-002	4.653966e+000	6.666684e-004
1.592413565727690e-006	1.804584e-002	4.654233e+000	3.739553e-004
1.599024867863126e-006	1.489721e-002	4.652047e+000	1.009512e-004
1.605860805363126e-006	1.114398e-002	4.647542e+000	-1.558129e-004
1.612696742863126e-006	7.119360e-003	4.641192e+000	-3.738593e-004
1.619532680363126e-006	3.052587e-003	4.633464e+000	-5.423994e-004
1.626368617863126e-006	-8.343927e-004	4.624905e+000	-6.546955e-004
1.632894819137216e-006	-4.176416e-003	4.616479e+000	-7.044250e-004
1.639730756637216e-006	-7.115401e-003	4.607939e+000	-6.958699e-004
1.646566694137216e-006	-9.353221e-003	4.600204e+000	-6.296302e-004
1.653402631637216e-006	-1.078736e-002	4.593734e+000	-5.110976e-004
1.660238569137216e-006	-1.136935e-002	4.588902e+000	-3.490536e-004
1.667074506637216e-006	-1.110013e-002	4.585974e+000	-1.543645e-004
1.673910444137216e-006	-1.002828e-002	4.585097e+000	6.071191e-005
1.680746381637216e-006	-8.245460e-003	4.586299e+000	2.832677e-004
1.687582319137216e-006	-5.879772e-003	4.589492e+000	5.004901e-004
1.694418256637217e-006	-3.087144e-003	4.594476e+000	7.003707e-004
1.701254194137217e-006	-4.151684e-005	4.600963e+000	8.723403e-004
1.708090131637217e-006	3.075657e-003	4.608588e+000	1.007799e-003
1.714926069137217e-006	6.085944e-003	4.616938e+000	1.100515e-003
1.721762006637217e-006	8.823889e-003	4.625575e+000	1.146883e-003
1.728597944137217e-006	1.114584e-002	4.634062e+000	1.146020e-003
1.735433881637217e-006	1.293715e-002	4.641985e+000	1.099712e-003
1.742269819137217e-006	1.411752e-002	4.648981e+000	1.012215e-003
1.749105756637217e-006	1.464403e-002	4.654748e+000	8.899266e-004
1.755941694137217e-006	1.451213e-002	4.659068e+000	7.409477e-004
1.762777631637217e-006	1.375424e-002	4.661809e+000	5.745664e-004
1.769613569137217e-006	1.245130e-002	4.662990e+000	4.004568e-004
1.775486612658961e-006	1.095274e-002	4.662755e+000	2.519402e-004
1.781128040713099e-006	9.233421e-003	4.661425e+000	1.173320e-004
1.787963978213099e-006	6.925738e-003	4.658653e+000	-2.840019e-005
1.794799915713099e-006	4.510617e-003	4.654915e+000	-1.495041e-004
1.801635853213099e-006	2.113140e-003	4.650455e+000	-2.396028e-004
1.808471790713099e-006	-1.341825e-004	4.645603e+000	-2.949158e-004
1.815307728213099e-006	-2.112303e-003	4.640701e+000	-3.137614e-004
1.822143665713099e-006	-3.721742e-003	4.636078e+000	-2.965687e-004
1.828979603213099e-006	-4.887390e-003	4.632035e+000	-2.457712e-004
1.835815540713099e-006	-5.561774e-003	4.628831e+000	-1.655896e-004
1.842651478213099e-006	-5.726682e-003	4.626664e+000	-6.172483e-005
1.849487415713099e-006	-5.409210e-003	4.625623e+000	5.879611e-005
1.855320732888715e-006	-4.772342e-003	4.625701e+000	1.697506e-004
1.860866227906626e-006	-3.861905e-003	4.626696e+000	2.773967e-004
1.867702165406626e-006	-2.433219e-003	4.628999e+000	4.061254e-004
1.874538102906626e-006	-7.751535e-004	4.632279e+000	5.250683e-004
1.880384262048177e-006	7.691115e-004	4.635802e+000	6.141322e-004
1.885932279490006e-006	2.276960e-003	4.639675e+000	6.828451e-004
1.892768216990006e-006	4.093498e-003	4.644886e+000	7.445717e-004
1.899604154490007e-006	5.776652e-003	4.650320e+000	7.802673e-004
1.906440091990007e-006	7.237094e-003	4.655741e+000	7.878197e-004
1.913276029490007e-006	8.400978e-003	4.660899e+000	7.678226e-004
1.920111966990007e-006	9.213969e-003	4.665565e+000	7.223879e-004
1.926947904490007e-006	9.643525e-003	4.669549e+000	6.549702e-004
1.933783841990007e-006	9.679854e-003	4.672703e+000	5.701232e-004
1.940619779490007e-006	9.335562e-003	4.674932e+000	4.732041e-004
1.947455716990007e-006	8.644058e-003	4.676200e+000	3.700432e-004
1.954291654490007e-006	7.656869e-003	4.676520e+000	2.665987e-004
1.961127591990007e-006	6.440041e-003	4.675961e+000	1.686188e-004
1.967963529490007e-006	5.069895e-003	4.674638e+000	8.132580e-005
1.974799466990007e-006	3.628364e-003	4.672703e+000	9.143336e-006
1.981635404490007e-006	2.198213e-003	4.670338e+000	-4.452178e-005
1.988471341990007e-006	8.531685e-004	4.667739e+000	-7.803222e-005
1.994560004025883e-006	-2.099939e-004	4.665389e+000	-8.927091e-005
2.001044162853414e-006	-1.145282e-003	4.663024e+000	-8.158243e-005
2.007880100353414e-006	-1.879971e-003	4.660849e+000	-5.404134e-005
2.014716037853414e-006	-2.328026e-003	4.659150e+000	-8.822204e-006
2.021551975353414e-006	-2.472923e-003	4.658053e+000	5.106689e-005
2.028387912853414e-006	-2.318710e-003	4.657647e+000	1.216507e-004
2.035223850353414e-006	-1.886028e-003	4.657974e+000	1.985097e-004
2.042059787853414e-006	-1.210332e-003	4.659037e+000	2.770445e-004
2.048895725353414e-006	-3.393421e-004	4.660794e+000	3.527398e-004
2.055731662853414e-006	6.691111e-004	4.663160e+000	4.216712e-004
2.061990620980821e-006	1.662389e-003	4.665785e+000	4.753185e-004
2.068826558480821e-006	2.761967e-003	4.669026e+000	5.207672e-004
2.075662495980821e-006	3.814862e-003	4.672495e+000	5.510416e-004
2.082498433480821e-006	4.764267e-003	4.676045e+000	5.647278e-004
2.089334370980821e-006	5.560424e-003	4.679522e+000	5.616413e-004
2.096170308480821e-006	6.164091e-003	4.682777e+000	5.425439e-004
2.103006245980822e-006	6.548335e-003	4.685686e+000	5.090649e-004
2.109842183480822e-006	6.699562e-003	4.688144e+000	4.635767e-004
2.116678120980822e-006	6.617760e-003	4.690076e+000	4.090349e-004
2.123514058480822e-006	6.315965e-003	4.691442e+000	3.487901e-004
2.130349995980822e-006	5.819030e-003	4.692230e+000	2.863854e-004
2.137185933480822e-006	5.161768e-003	4.692465e+000	2.253506e-004
2.144021870980822e-006	4.386716e-003	4.692201e+000	1.689866e-004
2.150803643072790e-006	3.547885e-003	4.691523e+000	1.206057e-004
2.157639580572790e-006	2.681216e-003	4.690518e+000	8.181892e-005
2.164475518072790e-006	1.842139e-003	4.689305e+000	5.475154e-005
2.171311455572790e-006	1.075986e-003	4.688005e+000	4.044076e-005
2.178147393072790e-006	4.223734e-004	4.686738e+000	3.915211e-005
2.184983330572790e-006	-9.059712e-005	4.685612e+000	5.018422e-005
2.191241005153088e-006	-4.109557e-004	4.684802e+000	7.053938e-005
2.198076942653088e-006	-5.856767e-004	4.684238e+000	1.023206e-004
2.204912880153089e-006	-5.828309e-004	4.684059e+000	1.414875e-004
2.211748817653089e-006	-4.062574e-004	4.684308e+000	1.857346e-004
2.218584755153089e-006	-7.294750e-005	4.685000e+000	2.323427e-004
2.225420692653089e-006	3.919725e-004	4.686122e+000	2.785648e-004
2.232256630153089e-006	9.569580e-004	4.687639e+000	3.217813e-004
2.239092567653089e-006	1.586059e-003	4.689494e+000	3.596412e-004
2.245928505153089e-006	2.241105e-003	4.691613e+000	3.901835e-004
2.252764442653089e-006	2.883930e-003	4.693912e+000	4.119322e-004
2.259600380153089e-006	3.478519e-003	4.696297e+000	4.239599e-004
2.266436317653089e-006	3.992940e-003	4.698674e+000	4.259191e-004
2.273272255153089e-006	4.400984e-003	4.700954e+000	4.180398e-004
2.280108192653089e-006	4.683413e-003	4.703054e+000	4.010943e-004
2.286944130153089e-006	4.828768e-003	4.704907e+000	3.763337e-004
2.293780067653089e-006	4.833716e-003	4.706461e+000	3.453998e-004
2.300616005153089e-006	4.702918e-003	4.707682e+000	3.102183e-004
2.307451942653089e-006	4.448466e-003	4.708556e+000	2.728801e-004
2.314287880153089e-006	4.088912e-003	4.709089e+000	2.355177e-004
2.321123817653090e-006	3.649890e-003	4.709319e+000	1.999762e-004
2.326729586806313e-006	3.246300e-003	4.709294e+000	1.736884e-004
2.332964630281405e-006	2.772738e-003	4.709071e+000	1.489416e-004
2.339800567781405e-006	2.253700e-003	4.708673e+000	1.278959e-004
2.346636505281405e-006	1.760950e-003	4.708177e+000	1.140115e-004
2.353472442781405e-006	1.320327e-003	4.707653e+000	1.078775e-004
2.360308380281405e-006	9.541181e-004	4.707171e+000	1.095017e-004
2.367144317781405e-006	6.795963e-004	4.706799e+000	1.184568e-004
2.373980255281405e-006	5.039099e-004	4.706584e+000	1.337306e-004
2.379736077103868e-006	4.404899e-004	4.706566e+000	1.508839e-004
2.385576985147692e-006	4.617346e-004	4.706739e+000	1.715948e-004
