"Index","X (mm)","Y (mm)","Arc Angle (Neg = CW)"
"206","11.120273508","7.046144496000001",""
"207","11.175902238","7.12490625",""
"208","11.224922016","7.211379012",""
"209","11.267331996000001","7.305011754000001",""
"210","11.303132742","7.405254012",""
"211","11.331773508000001","7.511004012000001",""
"212","11.353254012","7.622261754000001",""
"213","11.366472762","7.737925746000001",""
"214","11.371980504000001","7.857995988000001",""
"215","11.368675746000001","7.980820242000001",""
"216","11.356558488000001","8.105847762",""
"217","11.337281250000002","8.222613246000002",""
"218","11.310293004000002","8.336625000000002",""
"219","11.276144496","8.447882742000001",""
"220","11.234836008","8.554734516",""
"221","11.434769496000001","8.984894496",""
"222","11.408331996000001","9.090093750000001",""
"223","11.3769375","9.191437500000001",""
"224","11.3416875","9.288375",""
"225","11.302581996","9.38090625",""
"226","11.260172016","9.469581996",""
"227","11.229327984000001","9.525761754000001",""
"228","10.739132742","9.525761754000001",""
"229","10.739132742","9.526863246000001",""
"230","11.228777238000001","9.526863246000001",""
"231","11.21390625","9.554402238000002",""
"232","11.164336008000001","9.634265484000002",""
"233","11.112011754000001","9.710273508",""
"234","11.159929758","9.759293004000002",""
"235","11.201238246","9.820429758000001",""
"236","11.227125000000001","9.883769496000001",""
"237","11.298175746000002","9.759293004000002",""
"238","11.368125000000001","9.626004012000001",""
"239","11.415492258","9.526863246000001",""
"240","22.242199254000003","9.526863246000001",""
"241","22.24275","9.528515484000001",""
"242","22.243851492","9.585245988",""
"243","22.236691512000004","9.643077984000001",""
"244","22.221269496","9.702011754",""
"245","22.197586008000002","9.760394496000002",""
"246","22.166191512","9.817675746",""
"247","22.127636754","9.872202984000001",""
"248","22.081370988000003","9.923976492000001",""
"249","22.025191512000003","9.973547016000001",""
"250","22.056035262","9.970793004",""
"251","22.092386754000003","9.974648508000001",""
"252","22.126535262","9.986765484000001",""
"253","22.158480504000003","10.00659375",""
"254","22.186570242000002","10.03303125",""
"255","22.209702984000003","10.065527238000001",""
"256","22.226777238000004","10.101879012000001",""
"257","22.237242258000002","10.141535262000001",""
"258","22.240547016","10.183394496000002",""
"259","22.236691512000004","10.226355504",""
"260","22.226226492000002","10.266011754",""
"261","22.209152238","10.302363246",""
"262","22.186570242000002","10.333757742000001",""
"263","22.159581996000004","10.359644496000001",""
"264","22.128187500000003","10.379472762",""
"265","22.093488246000003","10.391589738000002",""
"266","22.056035262","10.395995988000001",""
"267","22.019132742000004","10.391589738000002",""
"268","21.984433488000004","10.379472762",""
"269","21.953038992000003","10.359644496000001",""
"270","21.926050746","10.333757742000001",""
"271","21.903468750000002","10.302363246",""
"272","21.886394496","10.266011754",""
"273","21.875379012000003","10.226355504",""
"274","21.872074254","10.183394496000002",""
"275","21.875379012000003","10.143738246000002",""
"276","21.884742258000003","10.105734516",""
"277","21.900163992000003","10.071035262",""
"278","21.92109375","10.039089738000001",""
"279","21.847839738","10.068281250000002",""
"280","21.775687500000004","10.084804758",""
"281","21.7051875","10.088109516000001",""
"282","21.63909375","10.078195242000001",""
"283","21.638543004000002","10.078195242000001",""
"284","21.533343750000004","10.205976492000001",""
"285","21.433652238000004","10.334859516",""
"286","21.340019496000004","10.463742258000002",""
"287","21.251894496000002","10.593726492000002",""
"288","21.169277238000003","10.723711008",""
"289","21.091617258000003","10.854245988",""
"290","21.020015484","10.984230504000001",""
"291","20.953370988000003","11.114214738000001",""
"292","20.892234516000002","11.244199254000002",""
"293","20.836054758000003","11.373632742000002",""
"294","20.785382742000003","11.501964738000002",""
"295","20.739668004000002","11.629745988000002",""
"296","20.698910262000002","11.756976492000001",""
"297","20.662558488000002","11.883105504000001",""
"298","20.631714738000003","12.007581996",""
"299","20.605277238000003","12.130956996000002",""
"300","20.754538992","12.245519496000002",""
"301","20.791441512000002","12.122144496",""
"302","21.463394496000003","11.671054758",""
"303","21.425941512","11.87925",""
"304","21.400605504","12.075327984000001",""
"305","21.387937500000003","12.258187500000002",""
"306","21.386285262","12.428929758",""
"307","21.395097762000002","12.586452984000001",""
"308","21.414375000000003","12.732410262",""
"309","21.443015484000004","12.865699254",""
"310","21.448523508","12.883324254000001",""
"311","21.550418004","12.883324254000001",""
"312","21.549316512","12.879468750000001",""
"313","21.533343750000004","12.791343750000001",""
"314","21.524531250000003","12.699363246",""
"315","21.523429758000002","12.603527238000002",""
"316","21.530038992","12.505488246",""
"317","21.544359516","12.404695242",""
"318","21.566941512000003","12.30225",""
"319","21.597785262000002","12.199254012",""
"320","21.636339738000004","12.095706996",""
"321","21.683156250000003","11.992711008",""
"322","21.722812500000003","11.917804758",""
"323","21.766324254","11.846202984000001",""
"324","21.812038992","11.777355504",""
"325","21.861058488","11.712913992",""
"326","21.912831996","11.651777238000001",""
"327","21.966257742000003","11.594495988000002",""
"328","22.021886754","11.541620988000002",""
"329","22.07971875","11.493152238000002",""
"330","22.138652238000002","11.449089738000001",""
"331","22.199238246000004","11.409984516000002",""
"332","22.260375000000003","11.375285262",""
"333","22.322613246000003","11.346644496000001",""
"334","22.385402238","11.322410262",""
"335","22.448742258000003","11.304234516000001",""
"336","22.51153125","11.292117258000001",""
"337","22.574320242000002","11.285507742000002",""
"338","22.648675746000002","11.286058488000002",""
"339","22.720277238","11.295422016000002",""
"340","22.788574254000004","11.313597762",""
"341","22.853566512","11.340586008",""
"342","22.920211008000003","11.380242258",""
"343","22.980245988000004","11.428711008",""
"344","23.033120988000004","11.485441512000001",""
"345","23.078285262","11.549882742000001",""
"346","23.116839738000003","11.620933488000002",""
"347","23.148234516000002","11.698043004",""
"348","23.171918004000002","11.781211008000001",""
"349","23.188441512","11.869336008000001",""
"350","23.197254012000002","11.961316512000002",""
"351","23.198355504000002","12.056601492000002",""
"352","23.191745988","12.155191512000002",""
"353","23.176875000000003","12.255984516000002",""
"354","23.154293004000003","12.358429758000002",""
"355","23.124000000000002","12.461425746000002",""
"356","23.085445242000002","12.564972762000002",""
"357","23.038629012","12.667418004000002",""
"358","22.984652238000002","12.767109516000001",""
"359","22.925168004000003","12.860191512000002",""
"360","22.861277238000003","12.946663992000001",""
"361","22.79353125","13.026527238000002",""
"362","22.721929758","13.098679758000001",""
"363","22.647023508000004","13.163120988000001",""
"364","22.570464738000002","13.219851492000002",""
"365","22.491702984000003","13.268870988000002",""
"366","22.411839738","13.308527238000002",""
"367","22.331425746","13.339370988000002",""
"368","22.250461008000002","13.361402238000002",""
"369","22.170597762000003","13.373519496000002",""
"370","22.091836008","13.375722762",""
"371","22.014726492","13.368011754000001",""
"372","21.939820242000003","13.349285262",""
"373","21.86821875","13.320093750000002",""
"374","21.801574254000002","13.280437500000001",""
"375","21.741538992000002","13.231968750000002",""
"376","21.688663992000002","13.175238246000001",""
"377","21.651211008","13.122363246",""
"378","21.994898508000002","13.122363246",""
"379","21.994898508000002","13.121261754",""
"380","21.650109516","13.121261754",""
"381","21.642949254","13.110797016000001",""
"382","21.604394496","13.039745988000002",""
"383","21.573550746000002","12.962086008000002",""
"384","21.550968750000003","12.884425746000002",""
"385","21.449074254000003","12.884425746000002",""
"386","21.480468750000004","12.986870988000002",""
"387","21.526183488","13.095925746",""
"388","21.539952984000003","13.121261754",""
"389","20.651543004","13.121261754",""
"390","20.648238246000002","13.083257742",""
"391","20.646035262","12.925734516",""
"392","20.648238246000002","12.884425746000002",""
"393","20.648788992000004","12.883324254000001",""
"394","20.655949254000003","12.759949254",""
"395","20.678531250000002","12.586452984000001",""
"396","20.713781250000004","12.404695242",""
"397","20.574433488000004","12.311613246000002",""
"398","20.555156250000003","12.472992258000001",""
"399","20.544140484000003","12.630515484000002",""
"400","20.541386754","12.784183488000002",""
"401","20.544691512000004","12.883324254000001",""
"402","20.544691512000004","12.884425746000002",""
"403","20.546343750000002","12.933445242000001",""
"404","20.558461008000002","13.078300746000002",""
"405","20.564519496000003","13.121261754",""
"406","19.996663992000002","13.121261754",""
"407","19.996663992000002","13.122363246",""
"408","20.564519496000003","13.122363246",""
"409","20.578288992","13.217648508000002",""
"410","20.605277238000003","13.351488246",""
"411","20.639425746","13.479820242000002",""
"412","20.680183488","13.601543004000002",""
"413","20.728101492000004","13.717206996000002",""
"414","20.782077984","13.825160262",""
"415","20.842663992000002","13.926504012",""
"416","20.909308488","14.019586008000001",""
"417","20.981461008000004","14.104406250000002",""
"418","21.059672016","14.180964738000002",""
"419","21.143941512","14.248711008",""
"420","21.237023508000004","14.311500000000002",""
"421","21.338367258","14.369331996000001",""
"422","21.447422016","14.420554758000002",""
"423","21.563086008000003","14.465168004",""
"424","21.684257742000003","14.501519496000002",""
"425","21.811488246000003","14.528507742000002",""
"426","21.942574254000004","14.545031250000001",""
"427","22.078066512000003","14.549988246000002",""
"428","22.2163125","14.542277238000002",""
"429","22.356761754","14.520797016000001",""
"430","22.499413992","14.484995988000001",""
"431","22.642617258","14.432672016000001",""
"432","22.786370988","14.363824254",""
"433","22.929574254000002","14.276800746000001",""
"434","23.071675746000004","14.1705",""
"435","23.142175746000003","14.109913992000001",""
"436","23.212125000000004","14.043820242000002",""
"437","23.174672016000002","13.979379012",""
"438","23.146581996000002","13.913836008",""
"439","23.051297016000003","14.012976492000002",""
"440","22.951054758","14.101652238000002",""
"441","22.846956996000003","14.180413992000002",""
"442","22.739004012000002","14.249261754",""
"443","22.628297016","14.308195242000002",""
"444","22.515386754","14.357214738000001",""
"445","22.400824254000003","14.395769496000002",""
"446","22.285160262","14.425511754000002",""
"447","22.168394496","14.444788992000001",""
"448","22.052179758","14.455254012000001",""
"449","21.936515484","14.455804758000001",""
"450","21.822504012000003","14.446992258000002",""
"451","21.709593750000003","14.428265484000002",""
"452","21.599988246000002","14.400726492000002",""
"453","21.492586008000004","14.364375",""
"454","21.389038992000003","14.318109516000002",""
"455","21.289898508","14.263581996000001",""
"456","21.195714738000003","14.199691512000001",""
"457","21.107038992000003","14.126437500000002",""
"458","21.023870988000002","14.044922016000001",""
"459","20.947312500000002","13.95459375",""
"460","20.878464738","13.855452984000001",""
"461","20.817327984000002","13.748050746000002",""
"462","20.763902238000004","13.631836008",""
"463","20.720390484000003","13.507359516000001",""
"464","20.685691512000002","13.374070242000002",""
"465","20.661456996000002","13.233070242000002",""
"466","20.651543004","13.122363246",""
"467","21.540504012000003","13.122363246",""
"468","21.579058488","13.193413992000002",""
"469","21.63909375","13.278785262000001",""
"470","21.705738246000003","13.353140484000003",""
"471","21.777339738000002","13.415379012",""
"472","21.854449254000002","13.466050746000002",""
"473","21.935413992","13.505706996",""
"474","22.020785262","13.534347762000001",""
"475","22.108359516","13.551422016000002",""
"476","22.199238246000004","13.55803125",""
"477","22.291769496","13.553625000000002",""
"478","22.384851492000003","13.538754012000002",""
"479","22.479035262000004","13.512867258000002",""
"480","22.573218750000002","13.476515484000002",""
"481","22.666300746","13.430250000000001",""
"482","22.758281250000003","13.372968750000002",""
"483","22.848058488000003","13.306324254000002",""
"484","22.935632742000003","13.229214738000001",""
"485","23.019351492000002","13.142191512000002",""
"486","23.099765484000002","13.045804758000001",""
"487","23.175222762","12.939504012",""
"488","23.245722762000003","12.823288992000002",""
"489","23.310163992000003","12.698261754",""
"490","23.368547016","12.563320242000001",""
"491","23.468788992000004","13.415929758",""
"492","23.399941512","13.551972762000002",""
"493","23.324484516000002","13.678652238000002",""
"494","23.389476492000004","13.714452984000001",""
"495","23.453367258000004","13.766777238000001",""
"496","23.533230504000002","13.656070242000002",""
"497","23.610890484000002","13.537101492000001",""
"498","23.687449254","13.409320242000001",""
"499","23.761804758000004","13.272175746000002",""
"500","23.833956996","13.125668004000001",""
"501","23.903906250000002","12.969797016000001",""
"502","23.972202984000003","12.804011754000001",""
"503","24.037195242000003","12.627761754000002",""
"504","24.099984516000003","12.441597762",""
"505","24.160019496000004","12.244968750000002",""
"506","24.217300746000003","12.037324254000001",""
"507","24.271277238000003","11.818663992000001",""
"508","24.321949254000003","11.588437500000001",""
"509","24.369316512","11.347195242000002",""
"510","24.412827984000003","11.093836008",""
"511","24.453035262000004","10.828359516",""
"512","24.240433488000004","10.600886754000001",""
"513","24.025077984000003","10.375617258",""
"514","23.803113246000002","10.157507742000002",""
"515","23.688550746000004","10.051757742000001",""
"516","23.570683488000004","9.948211008000001",""
"517","23.449511754000003","9.848519496000002",""
"518","23.324484516000002","9.752683488",""
"519","23.195050746000003","9.660702984000002",""
"520","23.060660262000003","9.573129012",""
"521","22.982449254000002","9.526863246000001",""
"522","23.506242258000004","9.526863246000001",""
"523","23.506242258000004","9.525761754000001",""
"524","22.980797016","9.525761754000001",""
"525","22.921312500000003","9.490511754000002",""
"526","22.776456996000004","9.412851492000001",""
"527","22.624992258000002","9.34125",""
"528","22.467468750000002","9.275706996",""
"529","22.231734516000003","9.475089738000001",""
"530","22.242199254000003","9.525761754000001",""
"531","11.416043004","9.525761754000001",""
"532","11.435870988000001","9.483902238",""
"533","11.500863246000002","9.332988246000001",""
"534","11.562550746000001","9.174363246",""
"535","11.620382742000002","9.006925746",""
"536","11.673808488","8.831226492",""
"537","11.721726492000002","8.647816512",""
"538","11.763586008","8.456695242",""
"539","11.798285262","8.257863246000001",""
"540","11.826375","8.050769496000001",""
"541","11.845652238000001","7.837066512000001",""
"542","11.856668004000001","7.615652238000001",""
"543","11.858320242000001","7.387077984000001",""
"544","11.850058488000002","7.1513437500000006",""
"545","11.830781250000001","6.909000000000001",""
"546","11.839043004","6.7740584880000005",""
"547","11.838492258","6.727242258",""
"548","11.827476492","6.672163992000001",""
"549","11.744859516","6.492609516",""
"550","11.644617258","6.3053437500000005",""
"551","11.525648508000002","6.115324254000001",""
"552","11.459554758000001","6.020589738000001",""
"553","11.388504012","5.926956996",""
"554","11.313047016","5.834976492000001",""
"555","11.232081996000002","5.745199254",""
"556","11.146711008","5.658175746",""
"557","11.055831996000002","5.575007742",""
"558","10.959995988000001","5.495695242000001",""
"559","10.859202984000001","5.421339738000001",""
"560","10.753452984","5.351941512000001",""
"561","10.642195242000001","5.288601492000001",""
