time	V(vgate)	V(n005)	I(D1)
3.227609373875894e-007	-1.454895e+000	0.000000e+000	-2.930076e-002
3.287987833977205e-007	-1.279864e+000	0.000000e+000	-1.796028e-002
3.327542234480611e-007	-1.086498e+000	0.000000e+000	-9.601435e-003
3.370827186440398e-007	-8.099458e-001	0.000000e+000	-2.854243e-004
3.414281460337092e-007	-4.930929e-001	0.000000e+000	8.565040e-003
3.457577966434744e-007	-1.580268e-001	0.000000e+000	1.648861e-002
3.491764992226202e-007	1.036487e-001	0.000000e+000	2.173293e-002
3.535707224417394e-007	4.154077e-001	0.000000e+000	2.692735e-002
3.575571169100265e-007	6.522700e-001	0.000000e+000	3.008154e-002
3.616337938061962e-007	8.071666e-001	0.000000e+000	3.150214e-002
3.667720667483396e-007	8.772863e-001	0.000000e+000	3.119609e-002
3.709806304911997e-007	8.712710e-001	0.000000e+000	2.950597e-002
3.749291860280633e-007	8.451108e-001	0.000000e+000	2.681810e-002
3.791099944351519e-007	8.005579e-001	0.000000e+000	2.297830e-002
3.854990953456328e-007	6.872212e-001	0.000000e+000	1.581113e-002
3.902348155409380e-007	5.612547e-001	0.000000e+000	9.789403e-003
3.943411349082368e-007	4.170309e-001	0.000000e+000	4.258648e-003
3.985199869697362e-007	2.482479e-001	0.000000e+000	-1.257588e-003
4.026072192135363e-007	7.442860e-002	0.000000e+000	-6.231525e-003
4.059437885413227e-007	-6.530080e-002	0.000000e+000	-9.698501e-003
4.101481893190811e-007	-2.284478e-001	0.000000e+000	-1.308467e-002
4.142691989683075e-007	-3.624787e-001	0.000000e+000	-1.512195e-002
4.204629975126564e-007	-5.036613e-001	0.000000e+000	-1.583139e-002
4.272272992628067e-007	-5.772815e-001	0.000000e+000	-1.406768e-002
4.328479630207951e-007	-5.680192e-001	0.000000e+000	-1.080617e-002
4.374321890286864e-007	-5.119357e-001	0.000000e+000	-7.196926e-003
4.409717564662492e-007	-4.408497e-001	0.000000e+000	-4.053858e-003
4.448712165407200e-007	-3.408944e-001	0.000000e+000	-4.809039e-004
4.487466483953022e-007	-2.273735e-001	0.000000e+000	2.953469e-003
4.533010398560934e-007	-8.510156e-002	0.000000e+000	6.646521e-003
4.570977957181464e-007	3.334367e-002	0.000000e+000	9.278419e-003
4.610680143315326e-007	1.497283e-001	0.000000e+000	1.143340e-002
4.650507424701664e-007	2.498606e-001	0.000000e+000	1.283832e-002
4.708459374316473e-007	3.570890e-001	0.000000e+000	1.353900e-002
4.774165714287752e-007	4.206190e-001	0.000000e+000	1.267109e-002
4.841192266801753e-007	4.214659e-001	0.000000e+000	1.022222e-002
4.890977252404892e-007	3.811324e-001	0.000000e+000	7.568993e-003
4.927257810186112e-007	3.297370e-001	0.000000e+000	5.289759e-003
4.961277457028432e-007	2.685398e-001	0.000000e+000	3.032949e-003
4.992617527600507e-007	2.044393e-001	0.000000e+000	9.895697e-004
5.047561861928411e-007	8.500236e-002	0.000000e+000	-2.319528e-003
5.093170697313790e-007	-1.363658e-002	0.000000e+000	-4.668212e-003
5.131585150878737e-007	-9.129246e-002	0.000000e+000	-6.189390e-003
5.169677788754256e-007	-1.570392e-001	0.000000e+000	-7.144212e-003
5.225789408145916e-007	-2.285137e-001	0.000000e+000	-7.595408e-003
5.291766491108734e-007	-2.738988e-001	0.000000e+000	-6.939104e-003
5.353897198727034e-007	-2.770023e-001	0.000000e+000	-5.314203e-003
5.402271632035337e-007	-2.522549e-001	0.000000e+000	-3.499849e-003
5.438483612600718e-007	-2.183855e-001	0.000000e+000	-1.920628e-003
5.474869664659478e-007	-1.738898e-001	0.000000e+000	-2.571654e-004
5.510002405815975e-007	-1.241598e-001	0.000000e+000	1.315064e-003
5.558888633337484e-007	-4.962001e-002	0.000000e+000	3.337526e-003
5.599810643284712e-007	1.327935e-002	0.000000e+000	4.797897e-003
5.638700002678020e-007	6.998264e-002	0.000000e+000	5.891571e-003
5.677552345419227e-007	1.191817e-001	0.000000e+000	6.614215e-003
5.734143634722301e-007	1.732629e-001	0.000000e+000	7.013655e-003
5.799104921659326e-007	2.074809e-001	0.000000e+000	6.637374e-003
5.868991892160747e-007	2.110729e-001	0.000000e+000	5.395588e-003
5.920672543163416e-007	1.920035e-001	0.000000e+000	4.029969e-003
5.958007526551704e-007	1.665765e-001	0.000000e+000	2.859972e-003
5.987860302594613e-007	1.403833e-001	0.000000e+000	1.871959e-003
6.019546426955833e-007	1.085083e-001	0.000000e+000	8.367170e-004
6.069872045528765e-007	5.426288e-002	0.000000e+000	-6.948665e-004
6.114927244208208e-007	5.110804e-003	0.000000e+000	-1.895703e-003
6.147350176989173e-007	-2.878007e-002	0.000000e+000	-2.593827e-003
6.181446688914510e-007	-6.071295e-002	0.000000e+000	-3.118654e-003
6.228243708127912e-007	-9.611834e-002	0.000000e+000	-3.493293e-003
6.289232628676832e-007	-1.254880e-001	0.000000e+000	-3.431821e-003
6.365382414318046e-007	-1.373032e-001	0.000000e+000	-2.677443e-003
6.421185844632522e-007	-1.284668e-001	0.000000e+000	-1.736595e-003
6.459990276525677e-007	-1.125624e-001	0.000000e+000	-9.156156e-004
6.492525900176637e-007	-9.393658e-002	0.000000e+000	-1.724862e-004
6.525495990459137e-007	-7.144956e-002	0.000000e+000	5.797151e-004
6.576207913205140e-007	-3.342580e-002	0.000000e+000	1.668816e-003
6.620853903617508e-007	1.044036e-003	0.000000e+000	2.515488e-003
6.656331234898034e-007	2.766544e-002	0.000000e+000	3.065596e-003
6.690273891466006e-007	5.060318e-002	0.000000e+000	3.443113e-003
6.742283386183369e-007	7.906985e-002	0.000000e+000	3.745288e-003
6.802944416982306e-007	9.998796e-002	0.000000e+000	3.701250e-003
6.883312920065636e-007	1.081832e-001	0.000000e+000	3.116564e-003
6.941445177372283e-007	1.007591e-001	0.000000e+000	2.400678e-003
6.981892291531218e-007	8.824130e-002	0.000000e+000	1.776124e-003
7.011516245927210e-007	7.564458e-002	0.000000e+000	1.284788e-003
7.051116133908848e-007	5.590189e-002	0.000000e+000	6.303289e-004
7.094273387635762e-007	3.260986e-002	0.000000e+000	-3.861756e-005
7.137483322087056e-007	8.739118e-003	0.000000e+000	-6.309341e-004
7.170888297308498e-007	-8.992323e-003	0.000000e+000	-1.002942e-003
7.213229727434534e-007	-2.926604e-002	0.000000e+000	-1.343430e-003
7.255841604103463e-007	-4.572364e-002	0.000000e+000	-1.522261e-003
7.319122979930904e-007	-6.150036e-002	0.000000e+000	-1.498932e-003
7.389111799340024e-007	-6.785841e-002	0.000000e+000	-1.168826e-003
7.442598162999749e-007	-6.434806e-002	0.000000e+000	-7.269073e-004
7.482433538908239e-007	-5.679029e-002	0.000000e+000	-3.101218e-004
7.513247164874140e-007	-4.830255e-002	0.000000e+000	4.224496e-005
7.550998046154967e-007	-3.564324e-002	0.000000e+000	4.795314e-004
7.596460769755662e-007	-1.866600e-002	0.000000e+000	9.819070e-004
7.639264059792754e-007	-1.938310e-003	0.000000e+000	1.408643e-003
7.671284478604477e-007	1.041515e-002	0.000000e+000	1.678136e-003
7.705834631361551e-007	2.277600e-002	0.000000e+000	1.900376e-003
7.751747667179620e-007	3.667519e-002	0.000000e+000	2.080329e-003
7.811750869910198e-007	4.943787e-002	0.000000e+000	2.124717e-003
7.884691553203263e-007	5.652387e-002	0.000000e+000	1.934024e-003
7.946527924229924e-007	5.515024e-002	0.000000e+000	1.596302e-003
7.993419908874546e-007	4.938600e-002	0.000000e+000	1.250788e-003
8.029091650846245e-007	4.249595e-002	0.000000e+000	9.558762e-004
8.064730455329675e-007	3.400610e-002	0.000000e+000	6.536617e-004
8.099036312455037e-007	2.487595e-002	0.000000e+000	3.746866e-004
8.150468159780639e-007	1.055079e-002	0.000000e+000	-1.885518e-006
8.194067773969952e-007	-1.366785e-003	0.000000e+000	-2.679189e-004
8.231379203560011e-007	-1.078019e-002	0.000000e+000	-4.382891e-004
8.268161113995671e-007	-1.860845e-002	0.000000e+000	-5.395347e-004
8.323112615796580e-007	-2.708034e-002	0.000000e+000	-5.757543e-004
8.387685713871500e-007	-3.223909e-002	0.000000e+000	-4.773472e-004
8.446721308741172e-007	-3.226032e-002	0.000000e+000	-2.717785e-004
8.491731751984009e-007	-2.918973e-002	0.000000e+000	-5.337448e-005
8.524099834566033e-007	-2.529964e-002	0.000000e+000	1.279572e-004
8.562700770221023e-007	-1.925899e-002	0.000000e+000	3.546971e-004
8.601326186205221e-007	-1.226892e-002	0.000000e+000	5.776073e-004
8.644451648921008e-007	-3.836031e-003	0.000000e+000	8.095456e-004
8.679326112841496e-007	3.059155e-003	0.000000e+000	9.720987e-004
8.723216258268005e-007	1.132004e-002	0.000000e+000	1.134147e-003
8.764987719956976e-007	1.812039e-002	0.000000e+000	1.233780e-003
8.827304794300744e-007	2.563395e-002	0.000000e+000	1.281143e-003
8.893988667933612e-007	2.988725e-002	0.000000e+000	1.216587e-003
8.961257309076850e-007	2.998802e-002	0.000000e+000	1.046309e-003
9.013219265642201e-007	2.725210e-002	0.000000e+000	8.590217e-004
9.053005519940031e-007	2.358017e-002	0.000000e+000	6.930565e-004
9.083795537523311e-007	1.995394e-002	0.000000e+000	5.596074e-004
9.120435238331355e-007	1.505523e-002	0.000000e+000	4.051930e-004
9.166721908741026e-007	8.515159e-003	0.000000e+000	2.269221e-004
9.211486964511192e-007	2.196558e-003	0.000000e+000	7.923759e-005
9.244691481863720e-007	-2.194497e-003	0.000000e+000	-5.629090e-006
9.286849324106352e-007	-7.076846e-003	0.000000e+000	-7.775921e-005
9.329351303463982e-007	-1.087681e-002	0.000000e+000	-1.078690e-004
9.392835446133093e-007	-1.418097e-002	0.000000e+000	-7.931174e-005
9.463907855444091e-007	-1.497847e-002	0.000000e+000	2.729333e-005
9.512604845295841e-007	-1.368160e-002	0.000000e+000	1.396301e-004
9.543470521209035e-007	-1.193551e-002	0.000000e+000	2.256487e-004
9.582360624594296e-007	-8.959502e-003	0.000000e+000	3.410893e-004
9.621376509989141e-007	-5.447844e-003	0.000000e+000	4.559596e-004
9.665898768826802e-007	-1.057089e-003	0.000000e+000	5.796131e-004
9.697562726686254e-007	2.143051e-003	0.000000e+000	6.572579e-004
9.737890313334354e-007	6.086951e-003	0.000000e+000	7.378728e-004
9.779505661946330e-007	9.691407e-003	0.000000e+000	7.949218e-004
9.842048751956052e-007	1.386364e-002	0.000000e+000	8.298521e-004
9.908863287028375e-007	1.637535e-002	0.000000e+000	8.056348e-004
9.983972367458747e-007	1.671129e-002	0.000000e+000	7.140141e-004
1.004046579887443e-006	1.529249e-002	0.000000e+000	6.112064e-004
1.008316794166416e-006	1.327606e-002	0.000000e+000	5.196341e-004
1.011467254347622e-006	1.135059e-002	0.000000e+000	4.495806e-004
1.015825359227790e-006	8.332909e-003	0.000000e+000	3.557909e-004
1.019843892979934e-006	5.416973e-003	0.000000e+000	2.775524e-004
1.024411700153395e-006	2.140814e-003	0.000000e+000	2.029306e-004
1.028366686190609e-006	-4.854694e-004	0.000000e+000	1.537264e-004
1.032203854180574e-006	-2.692251e-003	0.000000e+000	1.227621e-004
1.036034175244618e-006	-4.388696e-003	0.000000e+000	1.107766e-004
1.041786265257344e-006	-5.904003e-003	0.000000e+000	1.243059e-004
1.048595179923934e-006	-6.363024e-003	0.000000e+000	1.746292e-004
1.053210613577605e-006	-5.816567e-003	0.000000e+000	2.271855e-004
1.056389206126374e-006	-4.957615e-003	0.000000e+000	2.714002e-004
1.060181408305680e-006	-3.528555e-003	0.000000e+000	3.280809e-004
1.064677722142800e-006	-1.500956e-003	0.000000e+000	3.954470e-004
1.068515599046561e-006	4.142310e-004	0.000000e+000	4.497979e-004
1.072364372791732e-006	2.401690e-003	0.000000e+000	4.981031e-004
1.076193255413038e-006	4.298338e-003	0.000000e+000	5.363650e-004
1.081759515914936e-006	6.705154e-003	0.000000e+000	5.723092e-004
1.087970889617414e-006	8.647634e-003	0.000000e+000	5.836865e-004
1.095960757315125e-006	9.816065e-003	0.000000e+000	5.578117e-004
1.103396639928333e-006	9.600407e-003	0.000000e+000	5.022637e-004
1.108890061058059e-006	8.608928e-003	0.000000e+000	4.459012e-004
1.113214388368644e-006	7.388563e-003	0.000000e+000	3.964861e-004
1.116503062679665e-006	6.267905e-003	0.000000e+000	3.589963e-004
1.120900541558331e-006	4.640748e-003	0.000000e+000	3.121018e-004
1.124871728367945e-006	3.159804e-003	0.000000e+000	2.754582e-004
1.129878050645485e-006	1.395625e-003	0.000000e+000	2.393075e-004
1.134285878890369e-006	2.368903e-005	0.000000e+000	2.173818e-004
1.137675420954156e-006	-8.453866e-004	0.000000e+000	2.083438e-004
1.140824756499279e-006	-1.433246e-003	0.000000e+000	2.073658e-004
1.146010801364570e-006	-1.976491e-003	0.000000e+000	2.178528e-004
1.151438689625224e-006	-2.089535e-003	0.000000e+000	2.400348e-004
1.154876903847360e-006	-1.871577e-003	0.000000e+000	2.600868e-004
1.158783906641257e-006	-1.348099e-003	0.000000e+000	2.873470e-004
1.162703481469248e-006	-6.206022e-004	0.000000e+000	3.167707e-004
1.166230436782015e-006	1.768006e-004	0.000000e+000	3.436253e-004
1.170019060483530e-006	1.132669e-003	0.000000e+000	3.712770e-004
1.173769053696854e-006	2.115329e-003	0.000000e+000	3.954932e-004
1.179245401377457e-006	3.495671e-003	0.000000e+000	4.231136e-004
1.185233242468221e-006	4.769239e-003	0.000000e+000	4.405970e-004
1.192843929170790e-006	5.838858e-003	0.000000e+000	4.422077e-004
1.201124962351365e-006	6.234139e-003	0.000000e+000	4.218547e-004
1.208280257817697e-006	5.908812e-003	0.000000e+000	3.893405e-004
1.213914734301899e-006	5.236748e-003	0.000000e+000	3.572218e-004
1.218707342053918e-006	4.445285e-003	0.000000e+000	3.284992e-004
1.222697188851108e-006	3.695572e-003	0.000000e+000	3.055584e-004
1.225891402636539e-006	3.071009e-003	0.000000e+000	2.888905e-004
1.229037016145518e-006	2.472577e-003	0.000000e+000	2.751148e-004
1.234332896409194e-006	1.562939e-003	0.000000e+000	2.580076e-004
1.240096603608176e-006	7.527378e-004	0.000000e+000	2.473384e-004
1.244825190581961e-006	2.822783e-004	0.000000e+000	2.455496e-004
1.248774962489113e-006	5.823571e-005	0.000000e+000	2.491206e-004
1.252152749864277e-006	1.251212e-006	0.000000e+000	2.555753e-004
1.255825116836979e-006	7.075971e-005	0.000000e+000	2.654156e-004
1.259249869339720e-006	2.506120e-004	0.000000e+000	2.765861e-004
1.263582948629701e-006	6.151881e-004	0.000000e+000	2.924180e-004
1.268557714768211e-006	1.164826e-003	0.000000e+000	3.110950e-004
1.274474069352605e-006	1.919931e-003	0.000000e+000	3.316487e-004
1.280920589642171e-006	2.749248e-003	0.000000e+000	3.491071e-004
1.288287761547098e-006	3.553076e-003	0.000000e+000	3.599559e-004
1.296377857174735e-006	4.099435e-003	0.000000e+000	3.592265e-004
1.305883885421967e-006	4.232557e-003	0.000000e+000	3.441503e-004
1.313900234612744e-006	3.934814e-003	0.000000e+000	3.229929e-004
1.320199840630559e-006	3.460056e-003	0.000000e+000	3.033970e-004
1.325901534975299e-006	2.918171e-003	0.000000e+000	2.861273e-004
1.331437190090932e-006	2.370634e-003	0.000000e+000	2.719317e-004
1.337479933632735e-006	1.822084e-003	0.000000e+000	2.606445e-004
1.343009884101990e-006	1.432721e-003	0.000000e+000	2.553233e-004
1.350552420150497e-006	1.125198e-003	0.000000e+000	2.554663e-004
1.357939467849308e-006	1.075356e-003	0.000000e+000	2.620544e-004
1.364930372557523e-006	1.263596e-003	0.000000e+000	2.727880e-004
1.372461944892904e-006	1.656240e-003	0.000000e+000	2.861585e-004
1.380444088115200e-006	2.166861e-003	0.000000e+000	2.986515e-004
1.389379656111610e-006	2.703908e-003	0.000000e+000	3.072321e-004
1.398306667356070e-006	3.064484e-003	0.000000e+000	3.080211e-004
1.408072292356070e-006	3.167625e-003	0.000000e+000	3.002056e-004
1.417837917356070e-006	2.980103e-003	0.000000e+000	2.862729e-004
1.425822595841151e-006	2.652589e-003	0.000000e+000	2.729593e-004
1.433197542580785e-006	2.280219e-003	0.000000e+000	2.617613e-004
1.441293780455685e-006	1.897305e-003	0.000000e+000	2.530104e-004
1.449611908548900e-006	1.620726e-003	0.000000e+000	2.491302e-004
1.459377533548900e-006	1.501830e-003	0.000000e+000	2.507718e-004
1.469143158548900e-006	1.598192e-003	0.000000e+000	2.569746e-004
1.478664950575752e-006	1.849953e-003	0.000000e+000	2.646663e-004
1.488282936431113e-006	2.160902e-003	0.000000e+000	2.708437e-004
1.498048561431113e-006	2.423036e-003	0.000000e+000	2.730775e-004
1.507814186431113e-006	2.549630e-003	0.000000e+000	2.703888e-004
1.517579811431113e-006	2.510153e-003	0.000000e+000	2.635548e-004
1.527345436431113e-006	2.330579e-003	0.000000e+000	2.546098e-004
1.537111061431113e-006	2.078804e-003	0.000000e+000	2.460451e-004
1.546876686431113e-006	1.838300e-003	0.000000e+000	2.399623e-004
1.556642311431113e-006	1.679728e-003	0.000000e+000	2.374450e-004
1.566407936431113e-006	1.639797e-003	0.000000e+000	2.383256e-004
1.576173561431114e-006	1.713306e-003	0.000000e+000	2.413779e-004
1.585939186431114e-006	1.859465e-003	0.000000e+000	2.448259e-004
1.595704811431114e-006	2.018874e-003	0.000000e+000	2.469726e-004
1.605470436431114e-006	2.134564e-003	0.000000e+000	2.467330e-004
1.615236061431114e-006	2.169934e-003	0.000000e+000	2.439130e-004
1.625001686431114e-006	2.118180e-003	0.000000e+000	2.391719e-004
1.634767311431114e-006	2.001162e-003	0.000000e+000	2.337176e-004
1.644532936431114e-006	1.859233e-003	0.000000e+000	2.288586e-004
1.654298561431114e-006	1.736290e-003	0.000000e+000	2.255751e-004
1.664064186431114e-006	1.665343e-003	0.000000e+000	2.242414e-004
1.673829811431114e-006	1.659175e-003	0.000000e+000	2.245737e-004
1.683595436431114e-006	1.708493e-003	0.000000e+000	2.257931e-004
1.693361061431114e-006	1.787349e-003	0.000000e+000	2.269300e-004
1.703126686431114e-006	1.863279e-003	0.000000e+000	2.271552e-004
1.712892311431114e-006	1.908410e-003	0.000000e+000	2.260288e-004
1.722657936431114e-006	1.907863e-003	0.000000e+000	2.235986e-004
1.732423561431114e-006	1.863070e-003	0.000000e+000	2.203298e-004
1.742189186431114e-006	1.789509e-003	0.000000e+000	2.169104e-004
1.751954811431114e-006	1.710195e-003	0.000000e+000	2.140059e-004
1.761720436431114e-006	1.647481e-003	0.000000e+000	2.120491e-004
1.771486061431114e-006	1.615979e-003	0.000000e+000	2.111269e-004
1.781251686431114e-006	1.618740e-003	0.000000e+000	2.109910e-004
1.791017311431114e-006	1.647557e-003	0.000000e+000	2.111740e-004
1.800782936431114e-006	1.686839e-003	0.000000e+000	2.111637e-004
1.810548561431114e-006	1.719413e-003	0.000000e+000	2.105713e-004
1.820314186431114e-006	1.732198e-003	0.000000e+000	2.092426e-004
1.830079811431114e-006	1.719939e-003	0.000000e+000	2.072810e-004
1.839845436431114e-006	1.686022e-003	0.000000e+000	2.049861e-004
1.849611061431114e-006	1.640432e-003	0.000000e+000	2.027358e-004
1.859376686431114e-006	1.595827e-003	0.000000e+000	2.008565e-004
1.869142311431114e-006	1.563189e-003	0.000000e+000	1.995243e-004
1.878907936431114e-006	1.548491e-003	0.000000e+000	1.987252e-004
1.888673561431114e-006	1.551337e-003	0.000000e+000	1.982803e-004
1.898439186431114e-006	1.565793e-003	0.000000e+000	1.979214e-004
1.908204811431114e-006	1.582898e-003	0.000000e+000	1.973866e-004
1.917970436431114e-006	1.593869e-003	0.000000e+000	1.965038e-004
1.927736061431114e-006	1.592894e-003	0.000000e+000	1.952351e-004
1.937501686431114e-006	1.578666e-003	0.000000e+000	1.936749e-004
1.947267311431114e-006	1.554302e-003	0.000000e+000	1.920044e-004
1.957032936431115e-006	1.525856e-003	0.000000e+000	1.904241e-004
1.966798561431115e-006	1.500054e-003	0.000000e+000	1.890873e-004
1.976564186431115e-006	1.482065e-003	0.000000e+000	1.880561e-004
1.986329811431115e-006	1.472969e-003	0.000000e+000	1.872771e-004
1.992234375000000e-006	1.472035e-003	0.000000e+000	1.869036e-004
1.997000000000000e-006	1.474335e-003	0.000000e+000	1.866401e-004
1.999000000000000e-006	1.475646e-003	0.000000e+000	1.865288e-004
2.000000000000000e-006	1.476371e-003	0.000000e+000	1.864722e-004
2.001000000000000e-006	1.477085e-003	0.000000e+000	1.864150e-004
2.001001193102487e-006	1.477109e-003	3.937238e-003	1.864149e-004
2.001003579307460e-006	1.477127e-003	1.181171e-002	1.864148e-004
2.001008351717407e-006	1.477151e-003	2.756067e-002	1.864145e-004
2.001014118724211e-006	1.477233e-003	4.659179e-002	1.864142e-004
2.001025652737818e-006	1.477752e-003	8.465403e-002	1.864135e-004
2.001048720765033e-006	1.480602e-003	1.607785e-001	1.864122e-004
2.001078791338439e-006	1.488982e-003	2.600114e-001	1.864104e-004
2.001108864218771e-006	1.504615e-003	3.592519e-001	1.864087e-004
2.001134128498392e-006	1.526300e-003	4.426240e-001	1.864072e-004
2.001163220459919e-006	1.563149e-003	5.386275e-001	1.864055e-004
2.001189444617781e-006	1.612112e-003	6.251673e-001	1.864040e-004
2.001237552427988e-006	1.744791e-003	7.839230e-001	1.864012e-004
2.001292980771463e-006	1.980830e-003	9.668366e-001	1.863980e-004
2.001377703091643e-006	2.551395e-003	1.246420e+000	1.863930e-004
2.001480178350828e-006	3.676378e-003	1.584589e+000	1.863866e-004
2.001631273483591e-006	6.291658e-003	2.083203e+000	1.863763e-004
2.001778577516303e-006	9.811232e-003	2.569306e+000	1.863648e-004
2.001818969797920e-006	1.106504e-002	2.702600e+000	1.863610e-004
2.001899754361154e-006	1.413763e-002	2.969189e+000	1.863517e-004
2.002000000000000e-006	1.840578e-002	3.300000e+000	1.863385e-004
2.002030073691654e-006	1.992787e-002	3.300000e+000	1.863334e-004
2.002070171947192e-006	2.210163e-002	3.300000e+000	1.863257e-004
2.002150368458269e-006	2.694685e-002	3.300000e+000	1.863060e-004
2.002310761480424e-006	3.832880e-002	3.300000e+000	1.862426e-004
2.002580126975878e-006	6.121288e-002	3.300000e+000	1.860472e-004
2.002875436961093e-006	9.101090e-002	3.300000e+000	1.856305e-004
2.003210146927549e-006	1.300256e-001	3.300000e+000	1.847385e-004
2.003567259254968e-006	1.764031e-001	3.300000e+000	1.830392e-004
2.003961510509194e-006	2.317551e-001	3.300000e+000	1.799212e-004
2.004350768024458e-006	2.895533e-001	3.300000e+000	1.746884e-004
2.005007580478371e-006	3.905772e-001	3.300000e+000	1.596573e-004
2.005827742727191e-006	5.183514e-001	3.300000e+000	1.304904e-004
2.006386310997461e-006	6.048958e-001	3.300000e+000	1.014153e-004
2.006965505037830e-006	6.927543e-001	3.300000e+000	5.972997e-005
2.007691220611421e-006	7.989232e-001	3.300000e+000	-8.719793e-006
2.008466039927716e-006	9.022233e-001	3.300000e+000	-1.033764e-004
2.009453692687665e-006	1.002727e+000	3.300000e+000	-2.551903e-004
2.010592657426360e-006	1.063591e+000	3.300000e+000	-4.598880e-004
2.011881727136521e-006	1.081396e+000	3.300000e+000	-7.005805e-004
2.013160403416430e-006	1.080388e+000	3.300000e+000	-9.062783e-004
2.014614701747322e-006	1.078305e+000	3.300000e+000	-1.038868e-003
2.016592677709030e-006	1.077583e+000	3.300000e+000	-9.955144e-004
2.018721795946037e-006	1.077867e+000	3.300000e+000	-5.969575e-004
2.021528684070274e-006	1.079363e+000	3.300000e+000	5.664686e-004
2.025374574782137e-006	1.082966e+000	3.300000e+000	3.284259e-003
2.030810009512770e-006	1.090182e+000	3.300000e+000	8.985429e-003
2.037611637843062e-006	1.101177e+000	3.300000e+000	1.851180e-002
2.046326796843323e-006	1.116322e+000	3.300000e+000	3.330901e-002
2.054413678689905e-006	1.129928e+000	3.300000e+000	4.881080e-002
2.062930714055843e-006	1.142843e+000	3.300000e+000	6.685151e-002
2.071709145736355e-006	1.154911e+000	3.300000e+000	8.785145e-002
2.077349531505680e-006	1.171022e+000	3.300000e+000	1.035929e-001
2.079817944523939e-006	1.195054e+000	3.300000e+000	1.116489e-001
2.082311175199903e-006	1.237665e+000	3.300000e+000	1.206414e-001
2.083405140781978e-006	1.259246e+000	3.300000e+000	1.247841e-001
2.084873122461496e-006	1.289481e+000	3.300000e+000	1.304933e-001
2.086150750313103e-006	1.316184e+000	3.300000e+000	1.354990e-001
2.087648779959974e-006	1.347639e+000	3.300000e+000	1.413449e-001
2.089456561784001e-006	1.385513e+000	3.300000e+000	1.482735e-001
2.091372941741814e-006	1.425275e+000	3.300000e+000	1.553593e-001
2.093836866820075e-006	1.475580e+000	3.300000e+000	1.639783e-001
2.096575935525753e-006	1.530199e+000	3.300000e+000	1.728482e-001
2.100006947155338e-006	1.596521e+000	3.300000e+000	1.829255e-001
2.103889428801770e-006	1.668656e+000	3.300000e+000	1.931038e-001
2.108744420674950e-006	1.754581e+000	3.300000e+000	2.043556e-001
2.114268234511294e-006	1.846638e+000	3.300000e+000	2.156403e-001
2.121585448849123e-006	1.960122e+000	3.300000e+000	2.288685e-001
2.129519014760698e-006	2.073084e+000	3.300000e+000	2.416631e-001
2.139284639760698e-006	2.199201e+000	3.300000e+000	2.558137e-001
2.149050264760698e-006	2.312824e+000	3.300000e+000	2.686423e-001
2.158815889760698e-006	2.414642e+000	3.300000e+000	2.803122e-001
2.168581514760698e-006	2.505908e+000	3.300000e+000	2.909752e-001
2.178347139760698e-006	2.587732e+000	3.300000e+000	3.007376e-001
2.188112764760698e-006	2.661102e+000	3.300000e+000	3.096848e-001
2.197878389760698e-006	2.726899e+000	3.300000e+000	3.178905e-001
2.207644014760698e-006	2.785910e+000	3.300000e+000	3.254198e-001
2.217409639760698e-006	2.838838e+000	3.300000e+000	3.323311e-001
2.227175264760698e-006	2.886313e+000	3.300000e+000	3.386774e-001
2.236940889760698e-006	2.928897e+000	3.300000e+000	3.445063e-001
2.246706514760698e-006	2.967097e+000	3.300000e+000	3.498613e-001
2.256472139760698e-006	3.001363e+000	3.300000e+000	3.547820e-001
2.266237764760698e-006	3.032101e+000	3.300000e+000	3.593043e-001
2.276003389760698e-006	3.059675e+000	3.300000e+000	3.634612e-001
2.285769014760698e-006	3.084412e+000	3.300000e+000	3.672827e-001
2.295534639760698e-006	3.106602e+000	3.300000e+000	3.707963e-001
2.305300264760698e-006	3.126508e+000	3.300000e+000	3.740271e-001
2.315065889760698e-006	3.144366e+000	3.300000e+000	3.769982e-001
2.324831514760698e-006	3.160387e+000	3.300000e+000	3.797307e-001
2.334597139760698e-006	3.174758e+000	3.300000e+000	3.822439e-001
2.344362764760698e-006	3.187651e+000	3.300000e+000	3.845557e-001
2.354128389760698e-006	3.199216e+000	3.300000e+000	3.866822e-001
2.363894014760698e-006	3.209592e+000	3.300000e+000	3.886384e-001
2.373659639760698e-006	3.218900e+000	3.300000e+000	3.904381e-001
2.383425264760698e-006	3.227250e+000	3.300000e+000	3.920938e-001
2.393190889760698e-006	3.234740e+000	3.300000e+000	3.936171e-001
2.402956514760698e-006	3.241460e+000	3.300000e+000	3.950187e-001
2.412722139760698e-006	3.247488e+000	3.300000e+000	3.963083e-001
2.422487764760698e-006	3.252896e+000	3.300000e+000	3.974949e-001
2.432253389760699e-006	3.257747e+000	3.300000e+000	3.985868e-001
2.442019014760699e-006	3.262099e+000	3.300000e+000	3.995916e-001
2.451784639760699e-006	3.266002e+000	3.300000e+000	4.005161e-001
2.461550264760699e-006	3.269504e+000	3.300000e+000	4.013669e-001
2.471315889760699e-006	3.272646e+000	3.300000e+000	4.021498e-001
2.481081514760699e-006	3.275464e+000	3.300000e+000	4.028703e-001
2.490847139760699e-006	3.277992e+000	3.300000e+000	4.035333e-001
2.500612764760699e-006	3.280259e+000	3.300000e+000	4.041435e-001
