"Index","X (mm)","Y (mm)","Arc Angle (Neg = CW)"
"106","43.790939640000005","150.96959112000002",""
"107","43.590454560000005","151.24883598000002",""
"108","43.38831978","151.51761864000002",""
"109","43.18507956","151.77648618",""
"110","42.98073954000001","152.02488870000002",""
"111","42.77584962","152.26227348",""
"112","42.569857080000006","152.48864616",""
"113","42.36386454000001","152.70345120000002",""
"114","42.1573221","152.9072385",""
"115","41.95077966","153.09836118",""
"116","41.74423722000001","153.27791622000004",""
"117","41.538244680000005","153.444801",""
"118","41.33225214000001","153.59902116",""
"119","41.12736222000001","153.74057106000004",""
"120","41.2231971","153.56377116000002",""
"121","41.312974620000006","153.37485372000003",""
"122","41.39559216000001","153.1716135",""
"123","41.47104972","152.951301",""
"124","41.53769478","152.7133635",""
"125","41.59497462","152.45504868",""
"126","41.64123954000001","152.17470120000004",""
"127","41.67593964000001","151.87011864000002",""
"128","41.85604458","151.71920352",""
"129","42.03119478","151.56388356000002",""
"130","42.201937320000006","151.40415876000003",""
"131","42.367722300000004","151.23947358000004",""
"132","42.529099620000004","151.06983366",""
"133","42.6855222","150.89523618",""
"134","42.83753712000001","150.71568114000002",""
"135","42.98404458","150.53116854",""
"136","43.1255973","150.34114848000002",""
"137","43.26218964000001","150.14617368",""
"138","43.39382724","149.94623850000002",""
"139","43.519404660000006","149.74024596",""
"140","43.64057724","149.52929868",""
"141","43.75568964000001","149.31229122000002",""
"142","43.865294580000004","149.09032620000002",""
"143","43.969392060000004","148.862301",""
"144","43.859237220000004","148.81383366",""
"145","43.7160348","149.12172126000002",""
"146","43.562917260000006","149.41914102",""
"147","43.399334700000004","149.70609858000003",""
"148","43.225839840000006","149.98314102",""
"149","43.04242704000001","150.24972126000003",""
"150","42.84910476","150.50638356000002",""
"151","42.64696716","150.75423618",""
"152","42.434917260000006","150.99217368",""
"153","42.7207722","150.56091108",""
"154","43.00552452","150.11037096",""
"155","43.289177040000006","149.63504868",""
"156","43.430177040000004","149.38609626000002",""
"157","43.570627140000006","149.12888124000003",""
"158","43.71052452","148.86285372000003",""
"159","43.85042472000001","148.58746098",""
"160","43.9892223","148.30160604",""
"161","44.12746716","148.00473618",""
"162","44.264612220000004","147.69629868",""
"163","44.40175728","147.37519374000001",""
"164","44.53779972000001","147.04086864",""
"165","44.67273954000001","146.69332620000003",""
"166","44.57304972000001","146.62998618",""
"167","44.426542260000005","146.77814616",""
"168","44.27948208000001","146.91969606000004",""
"169","44.132974620000006","147.05463870000003",""
"170","43.98591726000001","147.18352116",""
"171","43.839409800000006","147.30689616",""
"172","43.69234962","147.4253136",""
"173","43.399334700000004","147.646176",""
"174","43.10521716","147.84941622000002",""
"175","42.81164952","148.03723104",""
"176","42.5180847","148.21238124",""
"177","42.22396716","148.37651370000003",""
"178","42.411232080000005","148.19365362000002",""
"179","42.59078712","148.01189616000002",""
"180","42.76263228","147.8312385",""
"181","42.92676474","147.65168346000002",""
"182","43.084287120000006","147.47268114000002",""
"183","43.234649520000005","147.29477862000002",""
"184","43.517752140000006","146.94172872000001",""
"185","43.7782722","146.59198104",""
"186","44.01951474","146.24443860000002",""
"187","44.2453347","145.89964848000002",""
"188","44.4573846","145.55651370000004",""
"189","44.6600721","145.21502862000003",""
"190","44.855049720000004","144.87464616",""
"191","45.237292260000004","144.19553376000002",""
"192","45.430064640000005","143.8562511",""
"193","45.62779458000001","143.51641854000002",""
"194","45.83323722000001","143.17603608000002",""
"195","46.05079458000001","142.834551",""
"196","45.94945224","142.76845866000002",""
"197","45.72032724","143.13032106",""
"198","45.50386968000001","143.48998104",""
"199","45.29677452","143.84854122000002",""
"200","45.095739540000004","144.20544606",""
"201","44.696974620000006","144.91815876",""
"202","44.4920847","145.2750636",""
"203","44.27838228","145.63252116",""
"204","44.05256232000001","145.99218114",""
"205","43.81076706","146.35349364",""
"206","43.550249820000005","146.71700856000004",""
"207","43.41145224","146.90041854",""
"208","43.266044580000006","147.08382852",""
"209","43.11457956","147.26889102",""
"210","42.95595456","147.45450624000003",""
"211","42.78961968000001","147.64122126",""
"212","42.615022200000006","147.82903608000004",""
"213","42.43216212","148.01795352",""
"214","42.240489540000006","148.20797358000002",""
"215","42.03945456","148.39964616",""
"216","41.828507280000004","148.59241854",""
"217","41.89625214000001","148.69100856000003",""
"218","42.21625728","148.52302116",""
"219","42.5362596","148.34401602",""
"220","42.85626474","148.15179354",""
"221","43.17681978","147.94359858",""
"222","43.49792472000001","147.716676",""
"223","43.65820224","147.59550624000002",""
"224","43.81847976","147.46882620000002",""
"225","43.979307180000006","147.33608598",""
"226","44.1395847","147.19729122000004",""
"227","44.29986222000001","147.05188356000002",""
"228","44.46013974","146.89986864000002",""
"229","44.31087714000001","147.26999364000002",""
"230","44.16051474","147.62469606000002",""
"231","44.00959962","147.96452862",""
"232","43.857584700000004","148.29004122000003",""
"233","43.70501706","148.60233366",""
"234","43.55134962","148.90250856000003",""
"235","43.397682180000004","149.19111864",""
"236","43.24291212000001","149.46926370000003",""
"237","43.08759216000001","149.73804354",""
"238","42.931722300000004","149.99801370000003",""
"239","42.61832724","150.49647126000002",""
"240","42.303829560000004","150.97069374000003",""
"241","41.98768218000001","151.42949364",""
"242","41.99318118000001","151.43279304",""
"243","41.83841112","151.57214052000003",""
"244","41.680338840000005","151.70708034000003",""
"245","41.5184088","151.83926784000002",""
"246","41.35317372","151.96705050000003",""
"247","41.1840837","152.09152812000002",""
"248","41.012238540000006","152.21269788",""
"249","40.836541260000004","152.33056542",""
"250","40.65753612","152.44512792",""
"251","40.47522876","152.55583548000004",""
"252","40.289613540000005","152.66378790000002",""
"253","40.10069610000001","152.7684381",""
"254","39.90902352","152.86978044",""
"255","39.51686868","153.06310554",""
"256","39.112043580000005","153.24486300000004",""
"257","38.696753460000004","153.41560554000003",""
"258","38.26989852","153.57478044",""
"259","37.83257856000001","153.72349032",""
"260","37.38534348","153.8622879",""
"261","36.928746000000004","153.99172308",""
"262","36.462786120000004","154.11124032",""
"263","35.98801374000001","154.22250060000002",""
"264","35.50497876","154.32604536000002",""
"265","35.64762846000001","154.24398054000002",""
"266","35.785876140000006","154.15916058000002",""
"267","35.919166260000004","154.07158548000004",""
"268","36.047496","153.98125806000002",""
"269","36.17142372000001","153.8876256",""
"270","36.290391060000005","153.79123800000002",""
"271","36.40495356000001","153.69154536000002",""
"272","36.514008600000004","153.5891004",""
"273","36.61865598","153.48390312000004",""
"274","36.71834862","153.37539798000003",""
"275","36.81253098","153.26359062000003",""
"276","36.902308500000004","153.14847540000002",""
"277","36.986578560000005","153.03005796",""
"278","37.06644096000001","152.90888538000002",""
"279","37.140246000000005","152.78385786",""
"280","37.2096462","152.65552812000004",""
"281","37.2801462","152.51783034000002",""
"282","37.13473854","152.57180796",""
"283","36.93150114000001","152.64230796",""
"284","36.719451240000005","152.70509808",""
"285","36.49913874000001","152.76017550000003",""
"286","36.270563640000006","152.80809294",""
"287","36.03372876","152.8477506",""
"288","35.78973108","152.87914284000004",""
"289","35.538576240000005","152.90283084",""
"290","35.28136122","152.91825624000003",""
"291","35.01753612","152.92485504",""
"292","34.74820356","152.92259904000002",""
"293","34.47336354","152.91213684000002",""
"294","34.193016060000005","152.89231224000002",""
"295","33.908813640000005","152.86311960000003",""
"296","33.62020356","152.82511728000003",""
"297","33.327738540000006","152.77719984",""
"298","33.03141858","152.71991718",""
"299","33.500133600000005","152.44617978000002",""
"300","33.930293580000004","152.18235468",""
"301","34.323551040000005","151.92568956",""
"302","34.6815585","151.67453472000003",""
"303","34.8478962","151.5495072",""
"304","35.00596848000001","151.4255823",""
"305","35.156333700000005","151.30165458000002",""
"306","35.29953612","151.17772968",""
"307","35.43502866000001","151.05325206",""
"308","35.563361220000004","150.92822736000002",""
"309","35.68508370000001","150.80209722000004",""
"310","35.799646200000005","150.67486728000003",""
"311","35.925223620000004","150.52560468000001",""
"312","36.041988540000006","150.37358976000002",""
"313","36.15159348","150.21936960000002",""
"314","36.25404126","150.06129732",""
"315","36.49803612","149.74404732000002",""
"316","36.74478612","149.43230478",""
"317","36.99153612","149.1167073",""
"318","37.23387846000001","148.78899228000003",""
"319","37.35229872","148.61769984",""
"320","37.468513740000006","148.43979732",""
"321","37.58197362","148.25418210000004",""
"322","37.69268118000001","148.06030710000002",""
"323","37.798981080000004","147.8565198",""
"324","37.881598620000005","147.68302212000003",""
"325","37.74500346000001","147.68302212000003",""
"326","37.72297926","147.72983976000003",""
"327","37.64476938","147.88681224",""
"328","37.563804360000006","148.03717464000002",""
"329","37.48063410000001","148.1825823",""
"330","37.30934166","148.45852212000003",""
"331","37.13199186000001","148.71959208000004",""
"332","36.94913178000001","148.96854732",""
"333","36.76351938","149.21033976",""
"334","36.57625164000001","149.44827726000003",""
"335","36.63849186","149.30066718",""
"336","36.69742422","149.14920216000002",""
"337","36.80592936000001","148.83470730000002",""
"338","36.90451938","148.50203472000004",""
"339","36.99374418000001","148.15008462000003",""
"340","36.93536172","148.13632302000002",""
"341","37.14741162","148.15724742",""
"342","37.19588178000001","148.05590508",""
"343","36.90286686","148.1286075",""
"344","36.876443460000004","148.1220087",""
"345","36.87314406","148.1352345",""
"346","36.75472662000001","148.1616579",""
"347","36.543226620000006","148.22059026",""
"348","36.32786886","148.27126284000002",""
"349","36.11471634000001","148.3125702",""
"350","35.907624","148.34451798000003",""
"351","35.713199100000004","148.36710618000004",""
"352","35.535846480000004","148.38033198",""
"353","35.38162914","148.38419538",""
"354","35.254949100000005","148.37759658000002",""
"355","35.506653840000006","148.23494406000003",""
"356","35.64875646","148.12919406000003",""
"357","35.78865384","148.0179366",""
"358","35.925798900000004","147.90282420000003",""
"359","36.06019164","147.78330414",""
"360","36.324013920000006","147.5332491",""
"361","36.58067904","147.26997672000002",""
"362","36.92767158","147.26772072",""
"363","37.274664120000004","147.25892232",""
"364","37.61559648000001","147.24296112000002",""
"365","37.942761600000004","147.21983712000002",""
"366","37.8722616","147.39718974000002",""
"367","37.79900646","147.56682966",""
"368","37.745581560000005","147.68194488",""
"369","37.8821739","147.68194488",""
"370","37.90146270000001","147.64118742",""
"371","37.99895292000001","147.41426484000002",""
"372","38.091482760000005","147.17412492",""
"373","38.12453034","147.0848973",""
"374","38.029245360000004","147.0936957",""
"375","37.780290120000004","147.1140843",""
"376","37.52032278000001","147.12950970000003",""
"377","37.25319264","147.1405359",""
"378","36.982210380000005","147.1471347",""
"379","36.445747680000004","147.1476987",""
"380","35.94123276","147.1322733",""
"381","36.30750282","147.06397572000003",""
"382","36.67101774","146.98796826",""
"383","37.03178034","146.90424810000002",""
"384","37.389237900000005","146.81116836",""
"385","37.74394032000001","146.70817068000002",""
"386","38.0942379","146.59360818000002",""
"387","38.44012782000001","146.46692814",""
"388","38.781060180000004","146.32758066",""
"389","39.11758770000001","146.17391322000003",""
"390","39.44860776","146.00482320000003",""
"391","39.61164042000001","145.91394588000003",""
"392","39.77356764","145.81976070000002",""
"393","39.93384516","145.72062078000002",""
"394","40.09247016","145.61707320000002",""
"395","40.249442640000005","145.50967068000003",""
"396","40.404765420000004","145.39676070000002",""
"397","40.55843286","145.27944588000003",""
"398","40.71044778","145.15717068000004",""
"399","40.860260280000006","145.02994074000003",""
"400","41.00842026","144.89775324000001",""
"401","41.15437782000001","144.76005828",""
"402","41.29868286000001","144.61685586000002",""
"403","40.95389274000001","145.17479568000002",""
"404","40.60359516","145.71401070000002",""
"405","40.24889274000001","146.23394820000001",""
"406","39.88923276","146.73626070000003",""
"407","39.525165120000004","147.22149810000002",""
"408","39.15669264","147.69021312",""
"409","38.784365220000005","148.14240576",""
"410","38.408182860000004","148.57972572000003",""
"411","38.02814274000001","149.00217582000002",""
"412","37.64424768000001","149.41030314",""
"413","37.25649768","149.80521312000002",""
"414","36.86599536000001","150.18690576",""
"415","36.472185180000004","150.55648086000002",""
"416","36.075072780000006","150.91503822",""
"417","35.675205240000004","151.26203076000002",""
"418","35.27258538","151.59910818000003",""
"419","35.32656018","151.70375838",""
"420","35.555685180000005","151.63711332000003",""
"421","35.77379526","151.56606060000001",""
"422","36.1912878","151.41680082000002",""
"423","36.60657792000001","151.26808812000002",""
"424","36.82138014","151.19703822000002",""
"425","37.0461003","151.13094588",""
"426","37.28293518","151.07090808",""
"427","37.53574536000001","151.01803308",""
"428","37.80783024000001","150.97397058",""
"429","38.102497680000006","150.94037310000002",""
"430","38.42305272","150.91888470000004",""
"431","38.7728004","150.91008630000002",""
"432","39.15504012","150.91668510000002",""
"433","39.573635280000005","150.93870930000003",""
"434","39.46403034","151.11165708000001",""
"435","39.35167026","151.27964448",""
"436","39.12089274000001","151.60295184",""
"437","38.88295524000001","151.91194206000003",""
"438","38.63896038000001","152.20991454000003",""
"439","38.39000514000001","152.49962442000003",""
"440","38.1388503","152.78437956000002",""
"441","37.63213014000001","153.35058198000002",""
"442","37.72246038000001","153.43044438000004",""
"443","38.245150200000005","152.84716686000002",""
"444","38.50622016","152.55249942000003",""
"445","38.7645378","152.25177180000003",""
"446","39.01844778","151.94113188000003",""
"447","39.265747680000004","151.61672190000002",""
"448","39.38637036","151.4487345",""
"449","39.5047878","151.27578954000003",""
"450","39.62100282000001","151.09788702000003",""
"451","39.73446270000001","150.91447704000004",""
"452","39.78458538000001","150.83130960000003",""
"453","39.68764788000001","150.82361100000003",""
"454","39.2839254","150.79772340000002",""
"455","38.912147880000006","150.78669720000002",""
"456","38.56901028000001","150.7889532",""
"457","38.25231018","150.80327880000002",""
"458","37.959295260000005","150.82916640000002",""
"459","37.68831018","150.8644164",""
"460","37.43550282","150.9084789",""
"461","37.19921784","150.95970138",""
"462","36.97670292000001","151.01698404",""
"463","36.764650200000005","151.07977134",""
"464","36.56196270000001","151.1458665",""
"465","36.36478266","151.21416408000002",""
"466","35.97868518000001","151.35461136",""
"467","35.585427720000006","151.49065662",""
"468","35.9968629","151.13925642",""
"469","36.40499022","150.77684412000002",""
"470","36.81036522","150.40286136",""
"471","37.21243518000001","150.01676388",""
"472","37.611202920000004","149.61689634",""
"473","38.0066628","149.20381146000003",""
"474","38.39771784","148.77640662000002",""
"475","38.78546784","148.33302648000003",""
"476","39.16881018","147.87422658000003",""
"477","39.54774768","147.39835158000002",""
"478","39.92228034","146.90540148000002",""
"479","40.29185262","146.39427648000003",""
"480","40.65702288000001","145.86442386000002",""
"481","41.01668286","145.31529654000002",""
"482","41.371385280000005","144.74578908000004",""
"483","41.720580240000004","144.15535158",""
"484","41.62199304000001","144.08595138",""
"485","41.46171552","144.27101388",""
"486","41.29868286000001","144.44781660000004",""
"487","41.13234798","144.61690662",""
"488","40.96380786","144.77883384000003",""
"489","40.79251542000001","144.93305400000003",""
"490","40.61846784","145.08066408000002",""
"491","40.44221784","145.22111136",""
"492","40.26321270000001","145.35495138000002",""
"493","40.08200514000001","145.48218414000002",""
"494","39.89859516","145.6033539",""
"495","39.71298276","145.71846912",""
"496","39.525165120000004","145.82807406",""
"497","39.33514788000001","145.93162164",""
"498","39.1434753","146.02965894000002",""
"499","38.9496003","146.12274150000002",""
"500","38.753522880000006","146.2108665",""
"501","38.55634284","146.29403394000002",""
"502","38.35696038000001","146.37224664000001",""
"503","38.1559254","146.44604886000002",""
"504","37.9537878","146.51599896000002",""
"505","37.54400514","146.64378162000003",""
"506","37.12926774","146.75669160000004",""
"507","36.70957278","146.85693414000002",""
"508","36.28492026","146.94560904",""
"509","35.856962700000004","147.02492154",""
"510","35.42570292","147.09597144000003",""
"511","35.34033024","147.08827284",""
"512","35.735790120000004","146.90816790000002",""
"513","36.142817640000004","146.70548040000003",""
"514","36.35046270000001","146.59587264",""
"515","36.55921038000001","146.48021034",""
"516","36.628057860000006","146.44055268",""
"517","36.38791512","146.44055268",""
"518","36.27445524000001","146.50444542000002",""
"519","36.19734516","146.50726542",""
"520","36.1202379","146.50670142000004",""
"521","36.043677720000005","146.50120242",""
"522","35.96822016","146.49017622000002",""
"523","35.8129002","146.46208902",""
"524","35.947290120000005","146.3794743",""
"525","36.017240220000005","146.32880172000003",""
"526","36.07837782000001","146.27096916000002",""
"527","36.13180272","146.20597662000003",""
"528","36.17917026","146.13492672000004",""
"529","36.222682860000006","146.06001906",""
"530","36.26344032000001","145.98180918",""
"531","36.343302720000004","145.81932924000003",""
"532","36.210015420000005","145.86339174000003",""
"533","36.07562268","145.9035993",""
"534","35.94123276","145.93829658",""
"535","35.80684284","145.96638378000003",""
"536","35.67135030000001","145.98730818",""
"537","35.53585776","145.99996998000003",""
"538","35.400365220000005","146.00278998000002",""
"539","35.263772880000005","145.99452738000002",""
"540","35.27589888000001","145.87445742",""
"541","35.419651200000004","145.88272002000002",""
"542","35.56395624","145.87885662000002",""
"543","35.70826128","145.86399522000002",""
"544","35.85366612","145.83920742",""
"545","35.999623680000006","145.80615984000002",""
"546","36.14558124","145.76540238",""
"547","36.265101300000005","145.72684734000003",""
"548","34.20242358","145.72684734000003",""
"549","34.005796260000004","145.78853484000004",""
"550","33.78162882","145.85132496",""
"551","33.553603620000004","145.90805490000002",""
"552","33.526052220000004","145.79074008",""
"553","33.75076956","145.73456004000002",""
"554","33.97163478","145.67287254000001",""
"555","34.18698972","145.60512486000002",""
"556","34.397937000000006","145.53076992",""
"557","34.602829740000004","145.44925500000002",""
"558","34.8022122","145.36057728",""
"559","34.99553448","145.26419250000004",""
"560","35.182249500000005","145.1595423",""
"561","35.243937","145.26308988000002",""
"562","35.051714520000004","145.3710423",""
"563","34.85343468","145.46963232",""
"564","34.649644560000006","145.56051246",""
"565","34.439797080000005","145.64367990000002",""
"566","34.224992040000004","145.71968736000002",""
"567","34.205703240000005","145.72575036",""
"568","36.26893086","145.72575036",""
"569","36.29261886","145.71802356000003",""
"570","36.43967904","145.66514856000003",""
"571","36.59830404","145.60621620000003",""
"572","36.51293136","145.75217376",""
"573","36.430866540000004","145.90804362",""
"574","36.3487989","146.07217608000002",""
"575","36.30308388","146.153691",""
"576","36.25296402000001","146.2330035",""
"577","36.19568136","146.30846106",""
"578","36.13013892","146.37951378",""
"579","36.246353940000006","146.37894978000003",""
"580","36.364221480000005","146.36848758000002",""
"581","36.482089020000004","146.34919878000002",""
"582","36.598853940000005","146.32221138000003",""
"583","36.39010908","146.43952902000004",""
"584","36.6296991","146.43952902000004",""
"585","36.769596480000004","146.3591139",""
"586","36.981096480000005","146.23188396",""
"587","37.19314638","146.09914656",""
"588","37.40464638","145.96034898",""
"589","37.616699100000005","145.81604394000001",""
"590","37.82709648000001","145.66623144000002",""
"591","38.03694396","145.50980886",""
"592","38.24513892","145.34787882",""
"593","38.451131460000006","145.17989142000002",""
"594","38.65436886","145.00639656",""
"595","38.85540384000001","144.82684152000002",""
"596","39.05258388000001","144.64067640000002",""
"597","39.24590898000001","144.44900382",""
"598","39.43537914","144.25127388",""
"599","39.61988892","144.04803648",""
"600","39.79999386","143.83818900000003",""
"601","39.97404144000001","143.62228134000003",""
"602","40.14258156","143.40031632",""
"603","40.304511600000005","143.17229394",""
"604","40.459831560000005","142.93821138",""
"605","40.607441640000005","142.69752156",""
"606","40.74844164","142.45132146",""
"607","40.88062914","142.19851128000002",""
"608","41.00455404","141.93964656000003",""
"609","41.11966644000001","141.67471884000003",""
"610","41.22541644000001","141.40318386",""
"611","41.30252652000001","141.19443900000002",""
"612","41.13068418","141.33598890000002",""
"613","41.00730636","141.43182378000003",""
"614","40.88007642","141.52050150000002",""
"615","40.74954144000001","141.60311904",""
"616","40.615151520000005","141.67912650000002",""
"617","40.47800646","141.74907378000003",""
"618","40.33810908","141.81351642",""
"619","40.19600646000001","141.87300150000002",""
"620","40.051151520000005","141.92752902",""
"621","39.90464406","141.97764888",""
"622","39.75648408","142.0239138",""
"623","39.45685908","142.10598144000002",""
"624","39.15392904","142.17703134",""
"625","38.850449100000006","142.23927156000002",""
"626","39.016234080000004","142.02777156000002",""
"627","39.17265384","141.80525382000002",""
"628","39.320816640000004","141.57337650000002",""
"629","39.46126392000001","141.33268386",""
"630","39.59345142","141.08262882",""
"631","39.71902884000001","140.82431400000002",""
"632","39.836896380000006","140.55773376000002",""
"633","39.948706560000005","140.28399636",""
"634","39.954205560000005","140.27023476",""
"635","40.072623","140.19642972000003",""
"636","40.194895380000006","140.11271238",""
"637","40.321025520000006","140.02017972000002",""
"638","40.44935808","139.91938728000002",""
"639","40.578790440000006","139.81088496",""
"640","40.70877552","139.69521984",""
"641","40.838207880000006","139.57349736",""
"642","40.96599054000001","139.44626742000003",""
"643","41.09046816000001","139.31407992",""
"644","41.21164074","139.17803748",""
"645","41.32840566000001","139.03869000000003",""
"646","41.4385605","138.89658738",""
"647","41.54265798000001","138.75283224",""
"648","41.63849568","138.6074274",""
"649","41.725518060000006","138.46146984",""
"650","41.732116860000005","138.44880804000002",""
"651","42.056526840000004","138.44880804000002",""
"652","42.056526840000004","138.44768004000002",""
"653","41.73266676","138.44768004000002",""
"654","41.80261686000001","138.31604526",""
"655","41.694664440000004","138.26206764000003",""
"656","41.65004922000001","138.3474375",""
"657","41.592219480000004","138.44768004000002",""
"658","41.1901467","138.44768004000002",""
"659","41.26009680000001","138.3474375",""
"660","41.39448672","138.14750514000002",""
"661","41.52281928000001","137.94812268",""
"662","41.523383280000004","137.94812268",""
"663","41.709545580000004","137.6424375",""
"664","41.88139074","137.33895756",""
"665","42.040565640000004","137.03823276000003",""
"666","42.18597330000001","136.73915766000002",""
"667","42.26528298","136.56180504000002",""
"668","43.06997562000001","136.56180504000002",""
"669","43.014898200000005","136.71382278000002",""
"670","42.846907980000005","137.15279526000003",""
"671","42.67837068","137.56533024",""
"672","42.51093318","137.94812268",""
"673","42.34955304000001","138.28850514",""
"674","42.191480760000005","138.59253498",""
"675","42.11326806","138.72968004000003",""
"676","42.03671070000001","138.85690998",""
"677","41.96070324","138.9725751",""
"678","41.88634830000001","139.07722248000002",""
"679","41.983282980000006","139.14937500000002",""
"680","42.06149568","139.03922016",""
"681","42.14135808","138.91749768",""
"682","42.221223300000005","138.78531018",""
"683","42.3021855","138.64265766",""
"684","42.46576806","138.3287127",""
"685","42.631003140000004","137.97896502",""
"686","42.797338020000005","137.59672248",""
"687","42.963675720000005","137.18584002",""
"688","43.1305605","136.75017258000003",""
"689","43.19885808000001","136.56180504000002",""
"690","43.75349568","136.56180504000002",""
"691","43.75349568","136.56067704",""
"692","43.199407980000004","136.56067704",""
"693","43.296348300000005","136.29244428",""
"694","43.43789820000001","135.88431696",""
"695","43.57669578","135.4657218",""
"696","43.712738220000006","135.03886686",""
"697","43.846025520000005","134.60595456000001",""
"698","44.10324054000001","133.7296593",""
"699","44.346135600000004","132.85556928",""
"700","44.301523200000005","133.50879690000002",""
"701","44.24479326000001","134.14990698000003",""
"702","44.17374054000001","134.77724700000002",""
"703","44.13243318","135.08458188000003",""
"704","44.08726806000001","135.38861454000002",""
"705","44.05862814","135.57257442000002",""
"706","44.189713020000006","135.44038692",""
"707","44.27398308000001","135.35005950000001",""
"708","44.362108080000006","135.24375678",""
"709","44.455190640000005","135.1214844",""
"710","44.55267804000001","134.98378944",""
"711","44.6545731","134.83012200000002",""
"712","44.76197562000001","134.66048208",""
"713","44.99055072000001","134.27438178",""
"714","45.239503140000004","133.825497",""
"715","45.5093856","133.31437200000002",""
"716","45.80130072000001","132.74100678000002",""
"717","46.115795580000004","132.10595688",""
"718","46.007293260000004","132.05308188",""
"719","45.72198822000001","132.62919942000002",""
"720","45.455407980000004","133.15189206000002",""
"721","45.20755818","133.62280950000002",""
"722","44.97788328","134.04085194",""
"723","44.765830560000005","134.40601938000003",""
"724","44.57140566","134.71996434000002",""
"725","44.39405304000001","134.98103430000003",""
